"BUS","","","","","","","","","","","","","","","","","","","","","","",""
"GENERAL BUSINESS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"231
GEN BUS","","","","","","","","","","","","","","","","","","","","","","",""
"Contemporary Topics","765
031","37","3.784","62.2","32.4","5.4",".",".",".",".",".",".","",".",".","",".","","",".",".",".","."
"Beginning a Research Career","933
001","17","",".",".",".",".",".",".",".","100.0",".","",".",".","",".","","",".",".",".","."
"GEN BUS
231","Dept. Total","3480","3.344","39.4","24.3","20.4","9.6","4.5","0.4","0.4","0.7","",".","0.3","",".","",".","",".",".","0.1","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"231
GEN BUS","","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","106","3.783","70.8","21.7","5.7","0.9",".",".","0.9",".","",".",".","",".","",".","",".",".",".","."
"Sophomore","","767","3.381","48.9","20.2","17.5","8.7","4.3","0.1","0.3",".","",".",".","",".","",".","",".",".",".","."
"Junior","","1201","3.367","41.7","23.7","19.3","9.8","4.7","0.2","0.3","0.1","",".","0.1","",".","",".","",".",".",".","."
"Senior","","1140","3.229","25.8","26.1","27.1","12.9","5.8","0.9","0.4","0.4","",".","0.6","",".","",".","",".",".","0.1","."
"Undergraduates","","3214","3.331","38.7","23.6","21.2","10.4","4.9","0.4","0.4","0.2","",".","0.2","",".","",".","",".",".","0.0","."
"Special","","11","2.444","18.2","18.2","9.1",".","18.2",".","18.2","9.1","",".",".","",".","",".","",".",".","9.1","."
"Graduate","","246","3.635","48.4","33.3","10.2",".",".",".","0.4","6.9","",".","0.8","",".","",".","",".",".",".","."
"Prof Yr 2","","1","***","","","","","","","","","","",".","",".","",".","",".",".",".","."
"Prof Yr 3","","8","3.429","50.0","25.0","25.0",".",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"Professionals","","9","3.353","44.4","22.2","33.3",".",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"","Dept. Total","3480","3.344","39.4","24.3","20.4","9.6","4.5","0.4","0.4","0.7","",".","0.3","",".","",".","",".",".","0.1","."
