"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"EDU","","","","","","","","","","","","","","","","","","","",""
"ART DEPARTMENT","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"168
ART","","","","","","","","","","","","","","","","","","","",""
"","214
002","","9","3.722","55.6","33.3","11.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Sculpture I","Course Total","","16","3.667","56.3","25.0","6.3",".","6.3",".",".",".",".",".",".",".",".","6.3",".","."
"","222
001","","12","3.917","83.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","002
222","","14","3.536","35.7","35.7","28.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"Introduction to Painting","Course Total","","26","3.712","57.7","26.9","15.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"","224
001","","10","3.950","90.0","10.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","224
002","","10","3.850","80.0","10.0","10.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","003
224","","12","3.958","91.7","8.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Ceramics I","Course Total","","32","3.922","87.5","9.4","3.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Textile Design: Weaving I","229
001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Life Drawing I","232
002","","11","3.455","36.4","36.4","18.2",".","9.1",".",".",".",".",".",".",".",".",".",".","."
"Watercolor I","242
001","","12","4.000","91.7",".",".",".",".",".",".",".",".",".",".",".","8.3",".",".","."
"","244
001","","9","3.278","33.3","22.2","11.1","33.3",".",".",".",".",".",".",".",".",".",".",".","."
"","244
002","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Art Metal I","Course Total","","14","3.536","57.1","14.3","7.1","21.4",".",".",".",".",".",".",".",".",".",".",".","."
"Color","302
001","","12","3.958","91.7","8.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Relief Printmaking","306
001","","14","3.769","78.6","14.3",".",".","7.1",".",".",".",".",".",".",".",".",".",".","."
"Sculpture II","314
001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Lithography","316
001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","318
001","","10","3.500","20.0","60.0","20.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","318
002","","8","3.625","25.0","75.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Video, Perf & Installation Art","Course Total","","18","3.556","22.2","66.7","11.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Intermediate Painting I","322
001","","10","3.350","20.0","30.0","50.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Ceramics II","324
001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Etching","326
001","","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Life Drawing II","332
001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Wood Working","334
001","","8","3.268","37.5","37.5",".","12.5",".","12.5",".",".",".",".",".",".",".",".",".","."
"Serigraphy","336
001","","14","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Service Learning in Art","338
001","","18","3.972","94.4","5.6",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Sound Dsgn-Perf/Visual Arts","341
001","","8","3.750","62.5","25.0","12.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"","346
001","","8","2.688",".","25.0",".","62.5","12.5",".",".",".",".",".",".",".",".",".",".","."
"","002
346","","12","2.917",".","41.7","8.3","41.7","8.3",".",".",".",".",".",".",".",".",".",".","."
"","003
346","","12","3.917","91.7",".","8.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Basic Graphic Design","Course Total","","32","3.234","34.4","21.9","6.3","31.3","6.3",".",".",".",".",".",".",".",".",".",".","."
"Intro to Digital Printmaking","348
001","","10","3.900","90.0",".","10.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Glassworking","354
001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Stage Lighting I","366
002","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Set Design I","372
001","","9","3.889","88.9",".","11.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"","376
001","","9","3.944","88.9","11.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","376
002","","10","3.950","90.0","10.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","003
376","","12","3.625","66.7","8.3","8.3","16.7",".",".",".",".",".",".",".",".",".",".",".","."
"Photography","Course Total","","31","3.823","80.6","9.7","3.2","6.5",".",".",".",".",".",".",".",".",".",".",".","."
