"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","","","","","",""
"MUSIC-PERFORMANCE","Section","#","Ave","A","AB","B","BC","C","","D","","F","","S","","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","",""
"664
MUS PERF","","","","","","","","","","","","","","","","","","","","","","","",""
"999","046","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","047","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","061","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","062","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","073","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","083","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","089","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","129","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"DMA Recital","Course Total","30","3.813","56.7","3.3","13.3",".","",".","",".","",".","",".","",".",".",".",".","26.7",".",".","."
