"TERM : 1172","","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar","",""
"Fall 2016-2017","","","","","","","","","","","","","","","","","","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"L&S","College Total","92744","3.292","39.4","19.8","18.4","7.2","6.7","1.9","1.1","2.6","0.0","1.7","0.0","0.6","0.4","0.1","0.2","0.0"
"Summary by College/School","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"L&S","","Grades","GPA","","","","","","","","","","","","","","","",""
"Freshmen","","16719","3.203","33.5","21.5","21.0","9.1","8.1","2.2","1.2","0.0",".","3.1","0.0",".","0.1","0.0",".","0.0"
"Sophomore","","20139","3.214","35.7","21.1","21.1","8.3","8.3","2.3","1.3","0.0","0.0","1.6","0.0",".","0.3","0.0","0.0","0.0"
"Junior","","20471","3.212","35.7","20.7","21.8","8.6","8.2","2.3","1.3","0.1","0.0","0.8","0.1","0.0","0.3","0.0","0.0","0.1"
"Senior","","21500","3.337","42.7","20.6","17.8","7.3","6.4","1.9","1.0","0.2","0.0","1.0","0.0","0.5","0.5","0.1","0.1","0.1"
"Undergraduates","","78829","3.242","37.1","20.9","20.4","8.3","7.7","2.2","1.2","0.1","0.0","1.5","0.0","0.1","0.3","0.0","0.0","0.1"
"Special","","2488","3.463","36.1","12.9","8.6","2.8","2.7","0.9","1.2","26.6","0.1","1.6",".",".","0.6","0.9","4.8","0.0"
"Graduate","","11329","3.779","55.7","13.6","6.9","0.7","0.3","0.0","0.1","15.0","0.1","2.5","0.0","3.6","1.3","0.0","0.2","0.0"
"Prof Yr 1","","62","3.955","91.9","8.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Prof Yr 2","","109","3.740","68.8","16.5","9.2",".","0.9",".",".","1.8",".","0.9",".",".","1.8",".",".","."
"Prof Yr 3","","91","3.908","76.9","6.6","1.1",".","1.1",".",".",".",".","1.1",".",".","13.2",".",".","."
"Prof Yr 4","","55","3.682","29.1","10.9","5.5","1.8",".",".",".","1.8",".","50.9",".",".",".",".",".","."
"Professionals","","317","3.830","68.8","11.0","4.4","0.3","0.6",".",".","0.9",".","9.5",".",".","4.4",".",".","."
"","College Total","92963","3.292","39.5","19.8","18.4","7.2","6.7","1.9","1.0","2.6","0.0","1.7","0.0","0.6","0.4","0.1","0.2","0.0"
