"TERM : 1172","","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar","",""
"Fall 2016-2017","","","","","","","","","","","","","","","","","","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"","Grand Total","171272","3.342","42.5","18.8","17.1","6.0","5.3","1.4","0.7","3.9","0.0","2.0","0.0","0.8","0.5","0.1","0.2","0.0"
"University of Wisconsin-Madison","","# Grades Ave","","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","GPA","","","","","","","","","","","","","","","",""
"Freshmen","","20713","3.239","37.8","20.4","19.1","8.2","7.4","2.1","1.1","0.0",".","3.9","0.0",".","0.1","0.0",".","0.0"
"Sophomore","","27488","3.247","39.0","20.1","20.0","7.8","7.6","2.1","1.1","0.0","0.0","2.0","0.0",".","0.2","0.1","0.0","0.0"
"Junior","","34615","3.276","39.9","20.5","20.3","7.7","7.2","2.0","1.0","0.1","0.0","1.0","0.0","0.0","0.3","0.0","0.0","0.0"
"Senior","","47753","3.389","44.8","20.7","18.0","6.7","5.4","1.4","0.6","0.2","0.0","1.2","0.0","0.3","0.5","0.1","0.0","0.0"
"Undergraduates","","130569","3.303","41.1","20.5","19.2","7.4","6.7","1.8","0.9","0.1","0.0","1.7","0.0","0.1","0.3","0.0","0.0","0.0"
"Special","","4016","3.450","38.5","13.6","10.6","3.5","2.9","0.9","1.2","20.3","0.0","1.1","0.0","0.0","0.7","0.8","5.4","0.0"
"Graduate","","24355","3.773","53.4","13.5","6.7","0.8","0.3","0.0","0.1","15.6","0.1","2.8","0.0","4.9","1.3","0.0","0.4","0.0"
"Prof Yr 1","","3232","2.888","38.0","10.2","15.0","2.2","2.7","0.3","0.1","12.0","0.0","8.8",".",".",".",".","0.1","."
"Prof Yr 2","","4106","3.144","36.9","15.8","19.7","3.1","1.5","0.0","0.1","11.1","0.0","2.4",".",".","0.2",".","0.1","0.5"
"Prof Yr 3","","3518","3.076","29.5","12.1","18.4","1.3","1.9","0.1","0.1","20.3",".","2.2",".","3.6","1.1","0.0","0.1","0.2"
"Prof Yr 4","","2317","3.621","51.9","9.7","6.7","0.3","0.0","0.1",".","22.8",".","1.8",".","0.0","0.7",".","1.9","0.0"
"Professionals","","13173","3.153","37.8","12.4","15.9","1.9","1.7","0.1","0.1","15.8","0.0","3.8",".","1.0","0.5","0.0","0.4","0.2"
"University Total","","172113","3.342","42.6","18.7","17.0","6.0","5.3","1.4","0.7","4.0","0.0","2.0","0.0","0.9","0.5","0.1","0.2","0.0"
