"","998
060","2","***","","","","","","","","","",".",".","",".",".",".",".","."
"","998
062","1","***","","","","","","","","","",".",".","",".",".",".",".","."
"","998
083","1","***","","","","","","","","","",".",".","",".",".",".",".","."
"Research-Chemical Biology","Course Total","39","",".",".",".",".",".",".",".","69.2",".",".","",".","30.8",".",".",".","."
"CHEM
224","Dept. Total","6928","3.046","29.0","13.8","24.1","9.6","12.8","3.9","1.3","4.7","0.0",".","",".","0.4","0.2","0.0","0.0","0.0"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"224
CHEM","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","1741","2.994","22.9","16.3","28.4","13.4","13.4","4.6","1.0",".",".",".","",".",".",".",".",".","."
"Sophomore","","1946","3.091","30.1","15.7","25.6","8.4","14.5","3.9","1.3",".",".",".","",".",".","0.3","0.1",".","0.1"
"Junior","","1420","2.917","24.9","12.8","28.1","10.4","16.0","5.4","2.3",".",".",".","",".",".","0.1",".",".","0.1"
"Senior","","1010","3.048","33.3","13.9","21.5","11.5","13.7","3.9","1.5",".",".",".","",".","0.5","0.4",".",".","."
"Undergraduates","","6117","3.019","27.4","14.9","26.3","10.8","14.4","4.4","1.5",".",".",".","",".","0.1","0.2","0.0",".","0.0"
"Special","","48","3.444","47.9","14.6","18.8",".","8.3",".","2.1","4.2",".",".","",".",".","2.1",".","2.1","."
"Graduate","","941","3.720","50.6","4.4","5.6","0.3",".",".",".","36.1","0.3",".","",".","2.4",".",".","0.1","0.1"
"Prof Yr 4","","2","***","","","","","","","","","",".","",".",".",".",".",".","."
"Professionals","","2","***","","","","","","","","","",".","",".",".",".",".",".","."
"","Dept. Total","7108","3.046","30.6","13.5","23.5","9.3","12.5","3.8","1.3","4.8","0.0",".","",".","0.4","0.2","0.0","0.0","0.0"
