"TERM : 1172","","","","","Percentage Distribution of Grades","","","","","","","","","","","","","","Office of the Registrar","",""
"Fall 2016-2017","","","","","","","","","","","","","","","","","","","","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","","",""
"PHILOSOPHY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"736
PHILOS","","","","","","","","","","","","","","","","","","","","",""
"PHILOS
736","Dept. Total","1574","3.349","32.7","30.7","21.7","6.1","3.5","1.3","1.3","1.3","",".",".","",".","0.4","0.8","0.1","0.2","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"736
PHILOS","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","252","3.315","32.5","29.4","24.2","7.9","3.2","1.6","1.2",".","",".",".","",".",".",".",".",".","."
"Sophomore","","432","3.322","29.6","32.6","25.0","6.0","3.7","1.2","1.4",".","",".",".","",".",".","0.5",".",".","."
"Junior","","370","3.340","30.3","33.8","21.9","6.5","4.1","1.6","0.8",".","",".",".","",".",".","0.8",".","0.3","."
"Senior","","431","3.356","34.3","30.6","20.9","5.8","3.7","1.2","1.6","0.5","",".",".","",".","0.2","1.2",".",".","."
"Undergraduates","","1485","3.335","31.6","31.8","22.9","6.4","3.7","1.3","1.3","0.1","",".",".","",".","0.1","0.7",".","0.1","."
"Special","","20","3.244","20.0","20.0","5.0","5.0",".",".","5.0","25.0","",".",".","",".",".",".","10.0","10.0","."
"Graduate","","69","3.923","58.0","10.1",".",".",".",".",".","20.3","",".",".","",".","8.7","2.9",".",".","."
"","Dept. Total","1574","3.349","32.7","30.7","21.7","6.1","3.5","1.3","1.3","1.3","",".",".","",".","0.4","0.8","0.1","0.2","."
