"TERM : 1172","","","","Percentage Distribution of Grades","","","","","","","","","","","","","","Office of the Registrar","",""
"Fall 2016-2017","","","","","","","","","","","","","","","","","","","",""
"","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","",""
"JOURN AND MASS COMMUNICA Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"512
JOURN","","","","","","","","","","","","","","","","","","","",""
"JOURN
Dept. Total
512","1487","3.556","39.8","29.7","16.1","2.6","1.1","0.3","0.2","2.0","",".","6.8","",".","0.8","0.5",".","0.2","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"512
JOURN","","","","","","","","","","","","","","","","","","","",""
"Freshmen","89","3.448","39.3","30.3","23.6","3.4","1.1","1.1","1.1",".","",".",".","",".",".",".",".",".","."
"Sophomore","271","3.470","35.1","33.9","25.1","4.1","0.4","0.7","0.4",".","",".",".","",".",".","0.4",".",".","."
"Junior","371","3.555","38.8","34.0","19.7","1.6","0.8",".",".",".","",".","5.1","",".",".",".",".",".","."
"Senior","634","3.603","43.4","29.2","11.5","2.5","1.7","0.2","0.2",".","",".","10.6","",".","0.3","0.2",".","0.3","."
"Undergraduates","1365","3.549","40.2","31.5","17.2","2.6","1.2","0.3","0.2",".","",".","6.3","",".","0.1","0.1",".","0.1","."
"Special","8","3.368","25.0","12.5","12.5","12.5",".",".",".","12.5","",".","12.5","",".",".",".",".","12.5","."
"Graduate","114","3.759","36.0","9.6","2.6","0.9",".","0.9",".","24.6","",".","12.3","",".","8.8","4.4",".",".","."
"Dept. Total","1487","3.556","39.8","29.7","16.1","2.6","1.1","0.3","0.2","2.0","",".","6.8","",".","0.8","0.5",".","0.2","."
