"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"EGR","","","","","","","","","","","","","","","","","","",""
"INDUSTRIAL & SYSTEMS ENGR","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"490
I SY E","","","","","","","","","","","","","","","","","","",""
"699","072","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","074","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","075","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","076","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Advanced Independent Study","Course Total","35","3.989","88.6","2.9",".",".",".",".",".",".",".",".",".",".","8.6",".",".","."
"702
Grad Cooperative Educ Program","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"703
Qual-Hlth Care:Eval&Assurnc","001","9","3.944","88.9","11.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"719
Stochastic Programming","001","11","3.900","72.7","18.2",".",".",".",".",".","9.1",".",".",".",".",".",".",".","."
"726
Nonlinear Optimization I","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"727
Convex Analysis","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"729
Bhv Anal-Mgt Decisn Making","001","7","3.700","42.9","14.3","14.3",".",".",".",".",".",".",".",".",".","28.6",".",".","."
"790","064","6","",".",".",".",".",".",".",".","83.3",".",".",".",".","16.7",".",".","."
"790","074","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Master's Research & Thesis","Course Total","7","",".",".",".",".",".",".",".","85.7",".",".",".",".","14.3",".",".","."
"890","014","1","***","","","","","","","","","",".",".",".",".",".",".","."
"890","020","1","***","","","","","","","","","",".",".",".",".",".",".","."
"890","022","2","***","","","","","","","","","",".",".",".",".",".",".","."
"890","025","2","***","","","","","","","","","",".",".",".",".",".",".","."
"890","028","3","***","","","","","","","","","",".",".",".",".",".",".","."
"890","030","1","***","","","","","","","","","",".",".",".",".",".",".","."
"890","034","2","***","","","","","","","","","",".",".",".",".",".",".","."
"890","037","1","***","","","","","","","","","",".",".",".",".",".",".","."
"890","040","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"890","050","1","***","","","","","","","","","",".",".",".",".",".",".","."
"890","068","4","***","","","","","","","","","",".",".",".",".",".",".","."
"890","070","2","***","","","","","","","","","",".",".",".",".",".",".","."
"890","074","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Pre-Dissertator's Research","Course Total","28","",".",".",".",".",".",".",".","92.9",".",".",".","7.1",".",".",".","."
"990","014","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","028","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","029","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","031","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","037","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","050","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","055","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research and Thesis","Course Total","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
