"L&S","","","","","","","","","","","","","","","","","","","",""
"PSYCHOLOGY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"820
PSYCH","","","","","","","","","","","","","","","","","","","",""
"PSYCH
820","Dept. Total","4306","3.236","39.4","17.8","18.3","8.8","9.6","2.7","1.3","1.3","0.0",".","",".","0.6","0.2",".","0.1","0.0"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"820
PSYCH","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","949","3.014","25.7","20.2","22.7","12.1","12.5","4.4","2.3",".",".",".","",".",".",".",".",".","."
"Sophomore","","906","3.107","34.3","16.9","19.9","10.5","12.8","3.9","1.7",".",".",".","",".",".","0.1",".",".","."
"Junior","","1026","3.223","37.4","19.1","20.2","9.6","9.9","2.3","1.0",".",".",".","",".","0.1","0.3",".",".","."
"Senior","","1162","3.451","50.2","18.5","15.1","5.7","6.5","1.1","0.6","0.2",".",".","",".","1.5","0.3",".","0.2","0.1"
"Undergraduates","","4043","3.216","37.6","18.7","19.2","9.3","10.2","2.8","1.3","0.0",".",".","",".","0.4","0.2",".","0.0","0.0"
"Special","","37","3.410","48.6","10.8","8.1",".",".","2.7","5.4","18.9","2.7",".","",".",".",".",".","2.7","."
"Graduate","","225","3.909","69.3","2.7","2.2","0.9",".",".",".","20.9",".",".","",".","3.1","0.9",".",".","."
"Prof Yr 4","","1","***","","","","","","","","","",".","",".",".",".",".",".","."
"Professionals","","1","***","","","","","","","","","",".","",".",".",".",".",".","."
"","Dept. Total","4306","3.236","39.4","17.8","18.3","8.8","9.6","2.7","1.3","1.3","0.0",".","",".","0.6","0.2",".","0.1","0.0"
