"","990
021","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
035","4","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
036","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Research and Thesis","Course Total","20","",".",".",".",".",".",".",".","80.0",".",".",".","20.0",".",".",".","."
"ART HIST
180","Dept. Total","681","3.550","41.7","14.7","8.8","3.1","2.8","0.7","1.0","23.5",".",".",".","1.0","1.6",".","1.0","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"180
ART HIST","","","","","","","","","","","","","","","","","","",""
"Freshmen","","46","3.509","54.3","10.9","19.6","8.7","6.5",".",".",".",".",".",".",".",".",".",".","."
"Sophomore","","87","3.500","49.4","23.0","14.9","5.7","2.3","1.1","2.3",".",".",".",".",".","1.1",".",".","."
"Junior","","100","3.387","44.0","28.0","15.0","2.0","6.0","1.0","4.0",".",".",".",".",".",".",".",".","."
"Senior","","157","3.514","51.0","19.1","12.7","6.4","4.5","0.6","0.6",".",".",".",".","1.9","3.2",".",".","."
"Undergraduates","","390","3.477","49.2","21.3","14.6","5.4","4.6","0.8","1.8",".",".",".",".","0.8","1.5",".",".","."
"Special","","151","3.000","1.3","1.3",".",".","0.7","0.7",".","90.7",".",".",".",".","0.7",".","4.6","."
"Graduate","","140","3.876","64.3","10.7","2.1",".",".","0.7",".","16.4",".",".",".","2.9","2.9",".",".","."
"","Dept. Total","681","3.550","41.7","14.7","8.8","3.1","2.8","0.7","1.0","23.5",".",".",".","1.0","1.6",".","1.0","."
