"TERM : 1172","","","","","Percentage Distribution of Grades","","","","","","","","","","","","","","","Office of the Registrar","",""
"Fall 2016-2017","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","",""
"LAW","","","","","","","","","","","","","","","","","","","","","",""
"LAW","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"528
LAW","","","","","","","","","","","","","","","","","","","","","",""
"LAW
528","Dept. Total","2577","1.296","6.9","0.2","20.1","0.0","2.5","0.2","0.3","25.5","",".",".","",".","",".","0.3",".","0.4","0.7"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"528
LAW","","","","","","","","","","","","","","","","","","","","","",""
"Special","","42","2.228","7.1","7.1","16.7",".","7.1",".",".","38.1","",".",".","",".","",".","4.8",".","4.8","."
"Graduate","","10","3.550","50.0","20.0","20.0","10.0",".",".",".",".","",".",".","",".","",".",".",".",".","."
"Prof Yr 1","","617","1.319","5.7",".","33.1",".","4.1","0.3","0.3","1.1","",".",".","",".","",".",".",".","0.3","."
"Prof Yr 2","","888","1.207","6.5",".","15.9",".","1.8","0.1","0.5","33.1","",".",".","",".","",".","0.5",".","0.3","1.7"
"Prof Yr 3","","809","1.243","7.3",".","14.8",".","2.5",".","0.1","35.5","",".",".","",".","",".","0.2",".","0.5","0.1"
"Prof Yr 4","","211","1.377","9.0",".","21.3",".","0.5","0.5",".","24.6","",".",".","",".","",".",".",".",".","0.5"
"Professionals","","2525","1.273","6.8",".","20.2",".","2.5","0.2","0.3","25.3","",".",".","",".","",".","0.2",".","0.4","0.7"
"","Dept. Total","2577","1.296","6.9","0.2","20.1","0.0","2.5","0.2","0.3","25.5","",".",".","",".","",".","0.3",".","0.4","0.7"
