"Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"990","111","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","113","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","118","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","137","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","147","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","148","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","149","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","150","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","151","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","152","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","154","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","Course Total","","62","",".",".",".",".",".",".",".","91.9",".",".",".","8.1",".",".",".","."
