"","990
028","5","***","","","","","","","","","",".",".","",".",".",".",".","."
"","990
031","2","***","","","","","","","","","",".",".","",".",".",".",".","."
"","990
050","4","***","","","","","","","","","",".",".","",".",".",".",".","."
"Research and Thesis","Course Total","24","",".",".",".",".",".",".",".","79.2",".",".","",".","20.8",".",".",".","."
"684
N E","Dept. Total","314","3.506","36.6","16.9","10.8","2.9","2.2","0.6","0.6","24.5","0.3",".","",".","3.8","0.6",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"684
N E","","","","","","","","","","","","","","","","","","","",""
"Junior","","8","2.650","25.0",".","50.0",".","12.5","12.5",".",".",".",".","",".",".",".",".",".","."
"Senior","","92","3.376","39.1","26.1","18.5","8.7","3.3","1.1","1.1",".",".",".","",".",".","2.2",".",".","."
"Undergraduates","","100","3.322","38.0","24.0","21.0","8.0","4.0","2.0","1.0",".",".",".","",".",".","2.0",".",".","."
"Special","","5","***","","","","","","","","","",".","",".",".",".",".",".","."
"Graduate","","211","3.659","36.5","12.8","5.7","0.5","1.4",".","0.5","36.5","0.5",".","",".","5.7",".",".",".","."
"","Dept. Total","316","3.506","37.0","16.8","10.8","2.8","2.2","0.6","0.6","24.4","0.3",".","",".","3.8","0.6",".",".","."
