"","999
103","2","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
111","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
116","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
119","2","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Independent Work","Course Total","25","3.927","68.0",".","4.0",".",".",".",".",".","",".",".","",".",".","4.0",".","24.0","."
"448
HISTORY","Dept. Total","3034","3.619","50.7","19.3","7.8","3.4","1.5","0.8","0.9","9.2","",".","0.6","",".","0.9","0.6","0.4","3.8","0.0"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"448
HISTORY","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","494","3.543","53.8","25.7","10.7","3.6","2.0","1.4","2.0",".","",".",".","",".",".","0.4","0.2",".","."
"Sophomore","","683","3.674","63.1","21.8","7.6","4.1","2.0","0.9","0.3",".","",".",".","",".",".",".",".",".","0.1"
"Junior","","578","3.583","55.7","24.6","11.1","4.0","2.2","0.7","1.6",".","",".",".","",".",".","0.2",".",".","."
"Senior","","696","3.607","57.2","22.6","9.3","4.9","1.3","0.9","0.9",".","",".",".","",".","1.7","1.0","0.1","0.1","."
"Undergraduates","","2451","3.607","57.8","23.5","9.5","4.2","1.9","0.9","1.1",".","",".",".","",".","0.5","0.4","0.1","0.0","0.0"
"Special","","394","3.458","3.8","0.3","0.5","0.3",".","0.5",".","64.7","",".",".","",".",".",".","2.8","27.2","."
"Graduate","","189","3.942","56.6","4.8","1.1",".",".",".",".","13.2","",".","9.0","",".","8.5","3.7",".","3.2","."
"","Dept. Total","3034","3.619","50.7","19.3","7.8","3.4","1.5","0.8","0.9","9.2","",".","0.6","",".","0.9","0.6","0.4","3.8","0.0"
