"","699
006","1","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"","699
008","1","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"","699
012","1","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"Independent Project","Course Total","3","***","","","","","","","","","","","","","","","","","","",""
"741
DANCE","Dept. Total","1522","3.851","84.2","7.3","4.2","0.4","1.2","0.5","0.4","1.2","",".",".","",".","",".","0.5",".","0.1","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"741
DANCE","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","208","3.828","87.0","6.3","2.9","1.0","1.0","1.0","1.0",".","",".",".","",".","",".",".",".",".","."
"Sophomore","","360","3.862","83.1","9.7","4.2",".","1.4","0.3","0.3",".","",".",".","",".","",".","1.1",".",".","."
"Junior","","357","3.892","86.0","7.0","4.5","0.3","0.6","0.6","0.3",".","",".",".","",".","",".","0.8",".",".","."
"Senior","","542","3.819","85.6","6.5","4.4","0.6","1.7","0.6","0.4","0.4","",".",".","",".","",".",".",".",".","."
"Undergraduates","","1467","3.850","85.3","7.4","4.2","0.4","1.2","0.5","0.4","0.1","",".",".","",".","",".","0.5",".",".","."
"Special","","22","3.846","27.3","9.1","4.5",".",".",".",".","54.5","",".",".","",".","",".","4.5",".",".","."
"Graduate","","34","3.900","70.6","2.9","5.9",".",".",".",".","14.7","",".",".","",".","",".",".",".","5.9","."
"","Dept. Total","1523","3.851","84.1","7.3","4.2","0.4","1.2","0.5","0.4","1.2","",".",".","",".","",".","0.5",".","0.1","."
