"","999
040","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
041","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
042","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Independent Reading","Course Total","3","***","","","","","","","","","","","","","","","","","",""
"270
COUN PSY","Dept. Total","1533","3.882","85.1","4.9","2.1","1.3","1.7","0.2","0.7","0.9","",".","1.9","",".","0.8","0.4","0.1","0.1","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"270
COUN PSY","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","526","3.789","82.5","6.8","3.2","2.7","3.4","0.2","1.0",".","",".",".","",".",".","0.2",".",".","."
"Sophomore","","383","3.872","88.3","6.3","2.1","1.0","1.0","0.5","0.3",".","",".",".","",".",".","0.3","0.3",".","."
"Junior","","215","3.894","92.6","3.3","1.4",".","0.5",".","1.9",".","",".",".","",".",".","0.5",".",".","."
"Senior","","193","3.921","90.7","3.1","2.1","0.5","1.6",".",".","0.5","",".",".","",".",".","1.6",".",".","."
"Undergraduates","","1317","3.864","87.0","5.5","2.4","1.4","2.0","0.2","0.8","0.1","",".",".","",".",".","0.5","0.1",".","."
"Special","","5","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Graduate","","202","3.982","71.3","1.0",".","0.5",".",".",".","5.9","",".","14.9","",".","5.9",".",".","0.5","."
"Prof Yr 1","","6","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Prof Yr 2","","1","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Prof Yr 4","","3","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Professionals","","10","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"","Dept. Total","1534","3.882","85.0","4.9","2.1","1.3","1.7","0.2","0.7","0.9","",".","2.0","",".","0.8","0.4","0.1","0.1","."
