"","990
036","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","990
037","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","990
040","4","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Individual Research","Course Total","12","",".",".",".",".",".",".",".","91.7","",".",".","",".","8.3",".",".",".","."
"400
FRENCH","Dept. Total","811","3.702","62.5","23.3","7.3","2.1","1.5","0.4","0.5","1.7","",".",".","",".","0.1","0.2",".","0.4","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"400
FRENCH","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","117","3.651","65.8","19.7","7.7","2.6","0.9","2.6","0.9",".","",".",".","",".",".",".",".",".","."
"Sophomore","","245","3.761","68.6","21.2","6.1","2.4","0.8",".","0.4",".","",".",".","",".",".","0.4",".",".","."
"Junior","","202","3.679","59.9","27.7","7.4","3.0","1.5",".","0.5",".","",".",".","",".",".",".",".",".","."
"Senior","","191","3.672","62.3","23.0","10.5","1.0","2.6",".","0.5",".","",".",".","",".",".",".",".",".","."
"Undergraduates","","755","3.700","64.2","23.2","7.8","2.3","1.5","0.4","0.5",".","",".",".","",".",".","0.1",".",".","."
"Special","","13","3.629","46.2","15.4",".",".","7.7",".",".","15.4","",".",".","",".",".",".",".","15.4","."
"Graduate","","40","3.759","32.5","30.0",".",".",".",".",".","30.0","",".",".","",".","2.5","2.5",".","2.5","."
"Prof Yr 3","","3","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Professionals","","3","***","","","","","","","","","","",".","",".",".",".",".",".","."
"","Dept. Total","811","3.702","62.5","23.3","7.3","2.1","1.5","0.4","0.5","1.7","",".",".","",".","0.1","0.2",".","0.4","."
