"TERM : 1252","","","","Percentage Distribution of Grades","","","","","","","","","","","","","","Office of the Registrar","",""
"Fall 2024-2025","","","","","","","","","","","","","","","","","","","",""
"","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","",""
"JOURN AND MASS COMMUNICA Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"512
JOURN","","","","","","","","","","","","","","","","","","","",""
"Dept. Total
512
JOURN","1971","3.808","64.9","19.8","5.1","0.6","0.3","0.1","0.1","1.0","",".","7.0","",".","0.8","0.3","0.1","0.1","0.1"
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"512
JOURN","","","","","","","","","","","","","","","","","","","",""
"Freshmen","142","3.807","71.8","19.7","6.3","1.4",".","0.7",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","371","3.764","62.5","27.2","5.4","0.8","0.3","0.3",".",".","",".","3.5","",".",".",".",".",".","."
"Junior","554","3.777","63.4","21.7","6.3","0.2","0.5",".","0.2",".","",".","7.6","",".",".",".",".",".","0.2"
"Senior","776","3.852","68.7","16.6","4.3","0.6","0.1",".",".",".","",".","8.9","",".","0.3","0.5",".",".","."
"Undergraduates","1843","3.807","66.1","20.5","5.3","0.6","0.3","0.1","0.1",".","",".","6.7","",".","0.1","0.2",".",".","0.1"
"Special","8","3.441","25.0","25.0",".",".","12.5",".",".","25.0","",".",".","",".",".",".",".","12.5","."
"Graduate","120","3.883","50.0","9.2","2.5",".",".",".",".","15.0","",".","10.8","",".","10.8","0.8","0.8",".","."
"Dept. Total","1971","3.808","64.9","19.8","5.1","0.6","0.3","0.1","0.1","1.0","",".","7.0","",".","0.8","0.3","0.1","0.1","0.1"
