"TERM : 1252","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar",""
"Fall 2024-2025","","","","","","","","","","","","","","","","",""
"","","","","University of Wisconsin - Madison","","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","",""
"SCIENCE & TECHNOLOGY STUD Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR
Other"
"","Grades","GPA","","","","","","","","","","","","","","",""
"875
STS","","","","","","","","","","","","","","","","",""
"Current Topics-Sci & Tech St","902
001
5","***","","","","","","","","","",".",".",".",".",".",".   
."
"875
STS","Dept. Total
5","***","","","","","","","","","","100.0",".",".",".",".",".  
."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR
Other"
"","Grades","GPA","","","","","","","","","","","","","","",""
"875
STS","","","","","","","","","","","","","","","","",""
"Graduate","5","***","","","","","","","","","","100.0",".",".",".",".",".  
."
"","Dept. Total
5","***","","","","","","","","","","100.0",".",".",".",".",".  
."
"February 07, 2025","","","","","","","","","","","","","","","","","Page 346 of 478"
"* Please note: This report does not combine crosslisted courses","","","","","","","","","","","","","","","","",""
"** Please note: The Law School uses a non-standard grade scale. Some of these grades cannot be mapped to our standard A/B, BC grading scale and are therefore excluded from this","","","","","","","","","","","","","","","","",""
"report..","","","","","","","","","","","","","","","","",""
