"EGR","","","","","","","","","","","","","","","","","","",""
"ENGR MECHANICS & AEROSPA Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","",""
"346
E M A","","","","","","","","","","","","","","","","","","",""
"Dept. Total
346
E M A","1346","3.146","32.0","21.2","21.2","11.7","8.9","3.0","0.4","0.9","0.1",".","",".","0.1","0.4",".",".","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","",""
"346
E M A","","","","","","","","","","","","","","","","","","",""
"Freshmen","9","3.500","55.6",".","33.3","11.1",".",".",".",".",".",".","",".",".",".",".",".","."
"Sophomore","296","3.031","28.4","16.6","24.3","15.2","10.8","3.7","0.7",".",".",".","",".",".","0.3",".",".","."
"Junior","577","3.080","31.2","20.1","22.0","12.5","10.4","3.5","0.3",".",".",".","",".",".",".",".",".","."
"Senior","376","3.231","30.9","27.4","20.7","10.4","7.2","2.4","0.3",".",".",".","",".",".","0.8",".",".","."
"Undergraduates","1258","3.118","30.6","21.3","22.3","12.5","9.5","3.2","0.4",".",".",".","",".",".","0.3",".",".","."
"Special","8","4.000","100.0",".",".",".",".",".",".",".",".",".","",".",".",".",".",".","."
"Graduate","80","3.628","47.5","21.3","7.5","1.3","1.3","1.3",".","15.0","2.5",".","",".","1.3","1.3",".",".","."
"Dept. Total","1346","3.146","32.0","21.2","21.2","11.7","8.9","3.0","0.4","0.9","0.1",".","",".","0.1","0.4",".",".","."
