"682
NTP","","","","","","","","","","","","","","","","","","",""
"","990
102","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
200","16","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Research and Thesis","Course Total","73","",".",".",".",".",".",".",".","91.8",".",".",".","2.7",".",".","5.5","."
"682
NTP","Dept. Total","254","3.657","22.4","6.3","6.7","0.4","0.8",".",".","53.9",".","6.7",".","0.8","0.4",".","1.6","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"682
NTP","","","","","","","","","","","","","","","","","","",""
"Junior","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Senior","","50","3.628","54.0","26.0","16.0","2.0","2.0",".",".",".",".",".",".",".",".",".",".","."
"Undergraduates","","54","3.647","57.4","24.1","14.8","1.9","1.9",".",".",".",".",".",".",".",".",".",".","."
"Special","","2","***","","","","","","","","","",".",".",".","50.0",".",".","."
"Graduate","","191","3.642","12.0","1.6","4.7",".","0.5",".",".","69.6",".","8.4",".","1.0",".",".","2.1","."
"Prof Yr 3","","7","4.000","28.6",".",".",".",".",".",".","57.1",".","14.3",".",".",".",".",".","."
"Professionals","","7","4.000","28.6",".",".",".",".",".",".","57.1",".","14.3",".",".",".",".",".","."
"","Dept. Total","254","3.657","22.4","6.3","6.7","0.4","0.8",".",".","53.9",".","6.7",".","0.8","0.4",".","1.6","."
