"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"EDU","","","","","","","","","","","","","","","","","","","",""
"ED LEADERSHP & POLICY ANAL Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"305
ELPA","","","","","","","","","","","","","","","","","","","",""
"Wkshp-Ed Leadrshp & Plcy Anlys","502
001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","542
001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"","542
002","","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Law and Public Education","Course Total","","12","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Exp in teaching & learning","662
001","","14","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Field Experience-Ed Ldrship","700
001","","17","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","701
001","","14","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","701
002","","13","3.692","84.6",".","7.7",".",".","7.7",".",".",".",".",".",".",".",".",".","."
"Intro-Higher & Post-Sec Ed","Course Total","","27","3.852","92.6",".","3.7",".",".","3.7",".",".",".",".",".",".",".",".",".","."
"Athletics Administration","710
001","","18","3.667","88.9",".",".",".","5.6",".","5.6",".",".",".",".",".",".",".",".","."
"Govern&Admin-Coll&Universty","715
001","","20","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Intro to Qualitative Research","719
001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Rsch Meth & Proc-Ed Admin","725
001","","13","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Admin Stdt Serv-Higher Educ","736
001","","7","3.714","57.1","28.6","14.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","750
001","","25","3.979","92.0","4.0",".",".",".",".",".",".",".",".",".",".","4.0",".",".","."
"","750
002","","27","3.960","85.2","7.4",".",".",".",".",".",".",".",".",".",".","7.4",".",".","."
"Coaching 1: Everyday Practices","Course Total","","52","3.969","88.5","5.8",".",".",".",".",".",".",".",".",".",".","5.8",".",".","."
"","751
001","","24","3.833","83.3","8.3","4.2",".","4.2",".",".",".",".",".",".",".",".",".",".","."
"","751
002","","19","4.000","94.7",".",".",".",".",".",".","5.3",".",".",".",".",".",".",".","."
"Lead and Justice in Sports","Course Total","","43","3.905","88.4","4.7","2.3",".","2.3",".",".","2.3",".",".",".",".",".",".",".","."
"Sports Leadership Road Course","754
001","","20","3.850","80.0","15.0",".","5.0",".",".",".",".",".",".",".",".",".",".",".","."
"HPE Capstone Seminar","777
001","","12","3.722","58.3",".","8.3","8.3",".",".",".",".",".",".",".",".","25.0",".",".","."
"","810
001","","12","3.792","66.7","25.0","8.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","810
002","","18","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Doctoral Inquiry","Course Total","","30","3.917","86.7","10.0","3.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Intro Quant Inquiry in Educ","822
001","","19","3.972","89.5","5.3",".",".",".",".",".",".",".",".",".",".","5.3",".",".","."
"Adv Rsch Methods-Ed Admin","825
001","","14","3.857","78.6","14.3","7.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Leadershp-Inclusive Schling","835
001","","14","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","845
001","","13","3.962","92.3","7.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","845
002","","11","3.909","81.8","18.2",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","845
003","","24","3.979","95.8","4.2",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"School-Level Leadership","Course Total","","48","3.958","91.7","8.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Org Theory&Behavior in Educ","860
001","","12","3.917","91.7",".","8.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","863
001","","19","4.000","84.2",".",".",".",".",".",".",".",".",".",".",".","15.8",".",".","."
"","863
002","","16","3.969","93.8","6.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","863
003","","24","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Race Class & Ed Inequality","Course Total","","59","3.991","93.2","1.7",".",".",".",".",".",".",".",".",".",".","5.1",".",".","."
"The Politics of Education","870
001","","22","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Theory&Practice-Ed Planning","875
001","","14","3.893","85.7","7.1","7.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Ideas of Univ:Learning for 21C","881
001","","18","3.972","94.4","5.6",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"February 07, 2025","","","","","","","","","","","","","","","","","","","Page 95 of 478",""
