"L&S","","","","","","","","","","","","","","","","","","","",""
"ANTHROPOLOGY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"156
ANTHRO","","","","","","","","","","","","","","","","","","","",""
"156
ANTHRO","Dept. Total","2127","3.664","66.0","15.6","8.0","3.1","2.4","1.2","0.9","1.3","0.0",".","",".","0.7","0.3",".","0.5","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"156
ANTHRO","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","549","3.663","67.0","18.4","6.6","3.5","2.2","1.1","1.3",".",".",".","",".",".",".",".",".","."
"Sophomore","","799","3.699","70.7","14.6","7.9","2.4","2.4","1.0","0.9",".",".",".","",".",".","0.1",".",".","."
"Junior","","385","3.571","58.4","19.0","10.6","4.7","3.9","2.1","0.3",".",".",".","",".",".","1.0",".",".","."
"Senior","","280","3.635","68.6","13.2","10.4","3.2","1.8","1.4","1.4",".",".",".","",".",".",".",".",".","."
"Undergraduates","","2013","3.656","67.1","16.3","8.4","3.2","2.5","1.3","0.9",".",".",".","",".",".","0.2",".",".","."
"Special","","27","3.667","11.1","7.4","3.7",".",".",".",".","40.7",".",".","",".",".",".",".","37.0","."
"Graduate","","86","3.964","58.1","2.3","1.2",".",".",".",".","18.6","1.2",".","",".","16.3","2.3",".",".","."
"Prof Yr 3","","1","***","","","","","","","","","",".","",".",".",".",".",".","."
"Professionals","","1","***","","","","","","","","","",".","",".",".",".",".",".","."
"","Dept. Total","2127","3.664","66.0","15.6","8.0","3.1","2.4","1.2","0.9","1.3","0.0",".","",".","0.7","0.3",".","0.5","."
