"ENGLISH","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"352
ENGL","","","","","","","","","","","","","","","","","","",""
"Literatures of Native America","172
001","20","3.400","50.0","20.0","15.0","10.0",".",".","5.0",".",".",".",".",".",".",".",".","."
"Ethnic and Multicultural Lit","173
001","30","3.650","56.7","30.0","10.0",".",".","3.3",".",".",".",".",".",".",".",".",".","."
"","174
001","20","3.300","30.0","35.0","10.0","15.0","10.0",".",".",".",".",".",".",".",".",".",".","."
"","174
003","20","3.500","50.0","35.0",".",".","5.0",".","5.0",".",".",".",".",".","5.0",".",".","."
"","174
004","30","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","174
005","26","2.885","3.8","26.9","38.5","19.2","7.7",".","3.8",".",".",".",".",".",".",".",".","."
"Literature and Social Justice","Course Total","96","3.447","49.0","21.9","12.5","8.3","5.2",".","2.1",".",".",".",".",".","1.0",".",".","."
"","175
001","18","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","175
002","29","3.741","82.8","3.4","3.4",".","10.3",".",".",".",".",".",".",".",".",".",".","."
"","175
003","16","3.594","31.3","56.3","12.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"Lit & the Other Disciplines","Course Total","63","3.778","74.6","15.9","4.8",".","4.8",".",".",".",".",".",".",".",".",".",".","."
"","177
001","185","3.636","57.3","25.4","8.1","5.9","2.2",".","0.5",".",".",".",".",".",".",".",".","0.5"
"","177
002","29","3.603","79.3","3.4",".",".","13.8","3.4",".",".",".",".",".",".",".",".",".","."
"","177
003","30","3.500","20.0","63.3","13.3","3.3",".",".",".",".",".",".",".",".",".",".",".","."
"","177
004","27","2.796","14.8","29.6","25.9","3.7","7.4","14.8","3.7",".",".",".",".",".",".",".",".","."
"Literature and Popular Culture","Course Total","271","3.533","51.3","27.7","9.6","4.8","3.7","1.8","0.7",".",".",".",".",".",".",".",".","0.4"
"Digital Media, Lit, Culture","178
001","17","3.676","41.2","52.9","5.9",".",".",".",".",".",".",".",".",".",".",".",".","."
"First-Year Honors Seminar","181
001","18","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","182
001","15","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","182
002","18","3.971","88.9","5.6",".",".",".",".",".",".",".",".",".",".","5.6",".",".","."
"Intro to Literature for Honors","Course Total","33","3.984","93.9","3.0",".",".",".",".",".",".",".",".",".",".","3.0",".",".","."
"Writing Studio","200
001","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","201
001","18","3.861","72.2","27.8",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","201
002","19","3.868","89.5",".","5.3","5.3",".",".",".",".",".",".",".",".",".",".",".","."
"","201
003","19","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","201
004","19","3.974","94.7","5.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","201
005","19","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","201
006","18","3.139","55.6","11.1","5.6","5.6","5.6","11.1","5.6",".",".",".",".",".",".",".",".","."
"","201
007","19","3.944","84.2","10.5",".",".",".",".",".",".",".",".",".",".","5.3",".",".","."
"","201
008","18","3.806","88.9",".",".","5.6","5.6",".",".",".",".",".",".",".",".",".",".","."
"","201
009","18","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","201
010","19","3.868","89.5",".","5.3","5.3",".",".",".",".",".",".",".",".",".",".",".","."
"Intermediate Composition","Course Total","186","3.849","87.6","5.4","1.6","2.2","1.1","1.1","0.5",".",".",".",".",".","0.5",".",".","."
"","207
001","12","3.875","75.0","25.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","207
002","11","3.682","54.5","36.4",".","9.1",".",".",".",".",".",".",".",".",".",".",".","."
"","207
003","14","3.786","64.3","28.6","7.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"","207
004","14","3.786","64.3","28.6","7.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"","207
005","13","3.538","76.9",".",".",".","23.1",".",".",".",".",".",".",".",".",".",".","."
"","207
006","13","3.846","69.2","30.8",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","207
007","13","3.923","84.6","15.4",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","207
010","13","3.615","61.5",".","38.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"","207
011","12","3.833","75.0","16.7","8.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"February 07, 2025","","","","","","","","","","","","","","","","","","Page 243 of 478",""
