"TERM : 1252","","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar","",""
"Fall 2024-2025","","","","","","","","","","","","","","","","","","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"","Grand Total","213234","3.490","53.5","16.1","11.8","4.2","3.8","1.2","0.6","4.7","0.0","2.1","0.0","0.6","0.3","0.1","0.2","0.0"
"University of Wisconsin-Madison","","# Grades Ave","","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","GPA","","","","","","","","","","","","","","","",""
"Freshmen","","22922","3.384","51.5","17.2","13.6","5.5","5.8","2.2","1.2","0.0",".","2.7","0.0",".","0.2","0.0",".","0.0"
"Sophomore","","39975","3.435","53.4","16.7","13.9","5.1","5.4","1.8","0.9","0.0",".","2.4","0.0",".","0.2","0.0","0.0","0.0"
"Junior","","45976","3.461","52.8","18.2","14.4","5.7","4.8","1.6","0.7","0.1",".","1.4","0.0","0.0","0.3","0.1","0.0","0.0"
"Senior","","58502","3.569","58.3","17.9","12.0","4.4","3.4","1.0","0.5","0.1",".","1.6","0.0","0.4","0.2","0.0","0.0","0.0"
"Undergraduates","","167375","3.481","54.7","17.6","13.3","5.1","4.6","1.5","0.8","0.1",".","1.9","0.0","0.1","0.2","0.0","0.0","0.0"
"Special","","3802","3.511","33.7","10.2","7.7","2.6","2.6","0.8","0.6","30.2","0.0","0.6","0.1","0.0","0.6","1.8","8.2","0.1"
"Graduate","","29412","3.798","59.3","12.2","5.5","0.8","0.5","0.1","0.1","14.0","0.1","3.2","0.0","3.4","0.6","0.0","0.3","0.0"
"Prof Yr 1","","3651","2.705","39.5","12.3","11.9","2.1","1.5","0.5","0.3","10.6","0.0","5.6",".","0.0","0.2",".",".","0.4"
"Prof Yr 2","","3345","3.127","41.5","9.7","7.3","1.0","0.7","0.1","0.1","24.9","0.2","3.4",".","0.0","0.1",".",".","0.8"
"Prof Yr 3","","3346","2.594","25.5","5.1","8.1","1.0","1.3","0.1","0.1","39.1",".","2.7",".","0.2","0.3",".","0.1","1.0"
"Prof Yr 4","","3252","3.698","25.9","2.3","0.9","0.3","0.1","0.1","0.0","68.1","0.0","0.3",".",".","0.1","0.0",".","."
"Professionals","","13594","2.945","33.3","7.5","7.2","1.1","0.9","0.2","0.1","34.9","0.1","3.1",".","0.1","0.2","0.0","0.0","0.6"
"University Total","","214183","3.490","53.6","16.1","11.8","4.2","3.8","1.2","0.6","4.7","0.0","2.1","0.0","0.6","0.3","0.1","0.2","0.0"
