"","990
095","3","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","990
096","2","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","990
097","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Research","Course Total","111","",".",".",".",".",".",".",".","40.5","",".",".","",".","59.5",".",".",".","."
"200
BIOCHEM","Dept. Total","2292","3.686","68.9","9.1","9.4","2.3","3.3","0.7","0.3","2.9","",".",".","",".","3.0","0.1","0.0","0.1","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"200
BIOCHEM","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","89","3.947","92.1","4.5","3.4",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","","227","3.891","91.2","3.5","2.2","0.4","2.2",".",".",".","",".",".","",".",".",".",".","0.4","."
"Junior","","648","3.606","65.6","11.4","12.8","3.2","5.6","1.2","0.2",".","",".",".","",".",".",".",".",".","."
"Senior","","946","3.665","68.2","11.6","12.1","3.1","3.5","0.7","0.4",".","",".",".","",".","0.2","0.2",".",".","."
"Undergraduates","","1910","3.676","71.2","10.3","10.7","2.7","3.9","0.8","0.3",".","",".",".","",".","0.1","0.1",".","0.1","."
"Special","","38","3.546","52.6","2.6","5.3",".","2.6","2.6","2.6","26.3","",".",".","",".",".",".","2.6","2.6","."
"Graduate","","342","3.878","58.2","3.5","2.3","0.3",".",".",".","16.4","",".",".","",".","19.3",".",".",".","."
"Prof Yr 3","","2","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Professionals","","2","***","","","","","","","","","","",".","",".",".",".",".",".","."
"","Dept. Total","2292","3.686","68.9","9.1","9.4","2.3","3.3","0.7","0.3","2.9","",".",".","",".","3.0","0.1","0.0","0.1","."
