"","","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"EGR","","","","","","","","","","","","","","","","","","","","",""
"ENGR PROFESSIONAL DEVELO Section","","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","","Grades","GPA","","","","","","","","","","","","","","","",""
"348
E P D","","","","","","","","","","","","","","","","","","","","",""
"","275","001","","16","3.969","93.8","6.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","275","002","","16","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","275","003","","15","3.933","93.3",".","6.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"","275","004","","16","3.938","87.5","12.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","275","005","","11","3.727","54.5","36.4","9.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"","275","006","","16","3.844","75.0","18.8","6.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Technical Presentations","","Course Total","","90","3.911","85.6","11.1","3.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Python for Applications in Eng","455","003","","8","4.000","62.5",".",".",".",".",".",".","37.5",".",".",".",".",".",".",".","."
"Lead & Manage Technical Teams","606","001","","8","3.750","75.0","12.5",".","12.5",".",".",".",".",".",".",".",".",".",".",".","."
"Engr Analysis Decision Making","610","001","","14","3.679","42.9","50.0","7.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Engr Economics & Management","611","001","","17","3.647","47.1","35.3","17.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"Technical Project Management","612","001","","23","3.870","73.9","26.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Intl Engr Strategies&Practices","613","001","","15","3.767","80.0","6.7","6.7",".","6.7",".",".",".",".",".",".",".",".",".",".","."
"Mktg for Tech Professionals","614","001","","13","3.846","84.6","7.7",".","7.7",".",".",".",".",".",".",".",".",".",".",".","."
"Engineering Law","616","001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Communicating Technical Info","617","001","","12","3.542","25.0","58.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"Foster and Lead Innovation","619","001","","19","3.868","78.9","15.8","5.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Batteries for xEVs","621","002","","7","3.750","42.9","42.9",".",".",".",".",".",".",".",".",".",".",".","14.3",".","."
"Engine Performance&Combustion","624","001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Introduction to Polymers","636","001","","11","3.600","45.5","18.2","27.3",".",".",".",".",".",".",".",".",".","9.1",".",".","."
"Intro to Polymers Processing","650","001","","16","3.344","37.5","37.5","6.3","6.3","6.3","6.3",".",".",".",".",".",".",".",".",".","."
"Teaching in Science & Engr","654","001","","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Core Comp of Sustainability","660","003","","10","3.900","80.0","20.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Supply Chain Management","678","003","","12","3.875","75.0","25.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","690","001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","690","001","","19","4.000","84.2",".",".",".",".",".",".","5.3",".",".",".",".",".","10.5",".","."
"","","Section Total","","20","4.000","85.0",".",".",".",".",".",".","5.0",".",".",".",".",".","10.0",".","."
"Special Topics in E P D","","Course Total","","20","4.000","85.0",".",".",".",".",".",".","5.0",".",".",".",".",".","10.0",".","."
"Organizational Communication","704","002","","8","3.875","75.0","25.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Ethics for Professionals","712","002","","20","3.921","80.0","15.0",".",".",".",".",".","5.0",".",".",".",".",".",".",".","."
"Sustainable Facilities","730","001","","13","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
