"","990
035","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
036","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"","990
041","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research and Thesis","Course Total","16","",".",".",".",".",".",".",".","75.0",".",".",".","25.0",".",".",".","."
"180
ART HIST","Dept. Total","1114","3.716","56.7","11.7","5.6","1.3","1.3","0.9","0.8","20.6",".",".",".","0.4","0.5","0.1",".","0.1"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"180
ART HIST","","","","","","","","","","","","","","","","","","",""
"Freshmen","","135","3.840","80.7","14.1","2.2","0.7","0.7",".","0.7",".",".",".",".",".","0.7",".",".","."
"Sophomore","","239","3.683","70.7","14.2","7.5","2.1","2.1","0.8","1.7",".",".",".",".",".","0.8",".",".","."
"Junior","","188","3.664","69.7","13.8","9.0","3.7",".","2.7","1.1",".",".",".",".",".",".",".",".","."
"Senior","","253","3.693","65.6","17.8","9.5","0.8","2.8","1.2","0.4","0.4",".",".",".","0.4","0.4","0.4",".","0.4"
"Undergraduates","","815","3.707","70.6","15.2","7.6","1.8","1.6","1.2","1.0","0.1",".",".",".","0.1","0.5","0.1",".","0.1"
"Special","","226","3.171","2.2","1.3",".",".","0.4",".","0.4","95.6",".",".",".",".",".",".",".","."
"Graduate","","73","3.973","71.2","4.1",".",".",".",".",".","16.4",".",".",".","5.5","2.7",".",".","."
"","Dept. Total","1114","3.716","56.7","11.7","5.6","1.3","1.3","0.9","0.8","20.6",".",".",".","0.4","0.5","0.1",".","0.1"
