"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"EDU","","","","","","","","","","","","","","","","","","",""
"DANCE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"741
DANCE","","","","","","","","","","","","","","","","","","",""
"Pilates Equipment I","136
001","17","3.875","76.5","11.8","5.9",".",".",".",".","5.9",".",".",".",".",".",".",".","."
"Dance Production","140
001","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","156
001","23","3.935","91.3","4.3","4.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","156
002","21","3.786","90.5","4.8",".",".",".",".","4.8",".",".",".",".",".",".",".",".","."
"Movemnt as Matl Thru Improv","Course Total","44","3.864","90.9","4.5","2.3",".",".",".","2.3",".",".",".",".",".",".",".",".","."
"Intro-Movement Analysis","157
001","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"First Year Workshop","162
001","17","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","168
001","96","3.789","77.1","8.3","9.4","2.1","2.1",".",".","1.0",".",".",".",".",".",".",".","."
"","168
002","41","3.732","80.5","12.2",".","2.4",".","2.4","2.4",".",".",".",".",".",".",".",".","."
"Dancing Gender","Course Total","137","3.772","78.1","9.5","6.6","2.2","1.5","0.7","0.7","0.7",".",".",".",".",".",".",".","."
"Writing the Moving Body","200
001","26","3.923","84.6","15.4",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","211
001","26","3.880","76.9","15.4","3.8",".",".",".",".",".",".",".",".",".","3.8",".",".","."
"","211
002","25","3.820","68.0","28.0","4.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Contemp Dance Tech & Th III","Course Total","51","3.860","72.5","21.6","3.9",".",".",".",".",".",".",".",".",".","2.0",".",".","."
"","225
001","34","3.985","97.1","2.9",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","225
002","17","3.794","64.7","29.4","5.9",".",".",".",".",".",".",".",".",".",".",".",".","."
"Ballet Technique II","Course Total","51","3.947","86.3","11.8","2.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Intro-Dance/Movemnt Therapy","231
001","25","4.000","92.0",".",".",".",".",".",".",".",".",".",".",".","8.0",".",".","."
"Dance Production Laboratory","240
001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Music Fundamentals-Dancers","241
001","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Dance History I","265
001","30","3.966","93.3",".","3.3",".",".",".",".","3.3",".",".",".",".",".",".",".","."
"Pol&Cult Perspectives in Dance","268
001","92","3.690","72.8","10.9","7.6","1.1","6.5","1.1",".",".",".",".",".",".",".",".",".","."
"Methods in Dance Education","274
001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Contemp Dance Tech & Th V","311
001","21","3.934","85.7","14.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"W African Dance/Music-Americas","318
001","42","3.854","92.9",".",".",".","2.4",".","2.4","2.4",".",".",".",".",".",".",".","."
"Afro Asian Improv","319
001","7","3.857","71.4","28.6",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Functional Anat Mvmt Practices","330
001","7","3.357","42.9","14.3","28.6",".","14.3",".",".",".",".",".",".",".",".",".",".","."
"Sound Dsgn-Perf/Visual Arts","341
001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Video Desgn-Perf&Visual Art","345
001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Dance Composition II","355
002","24","3.979","95.8","4.2",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Pilates Teaching I","376
001","9","4.000","88.9",".",".",".",".",".",".",".",".",".",".",".","11.1",".",".","."
"","399
004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","399
010","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","399
020","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Project","Course Total","4","***","","","","","","","","","","","","","","","",""
"","451
001","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","451
003","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","451
004","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Dance Repertory Theater","Course Total","15","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Dance Repertory Theater","452
001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"February 07, 2025","","","","","","","","","","","","","","","","","","Page 110 of 478",""
