"COMPUTER SCIENCES","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"266
COMP SCI","","","","","","","","","","","","","","","","","","","",""
"681","142","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"681","148","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"681","152","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"681","156","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"681","158","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"681","163","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"681","165","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"681","168","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"681","169","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"681","174","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Senior Honors Thesis","Course Total","","20","",".",".",".",".",".",".",".",".",".",".",".","100.0",".",".",".","."
"682","003","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"682","005","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"682","034","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"682","169","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Senior Honors Thesis","Course Total","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Senior Thesis
691","101","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","012","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","029","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","082","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","090","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","101","","13","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","111","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","122","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","124","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","142","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","148","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","161","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","162","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","163","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","164","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","165","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","170","","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Directed Study","Course Total","","44","3.973","97.7",".","2.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"702","019","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"702","029","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"702","034","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"702","035","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"702","122","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"702","142","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"702","144","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"702","152","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"702","155","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"February 07, 2025","","","","","","","","","","","","","","","","","","","Page 229 of 478",""
