"","999
016","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
031","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
051","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Independent Work","Course Total","3","***","","","","","","","","","","","","","","","","","",""
"736
PHILOS","Dept. Total","2184","3.685","63.2","20.0","8.0","2.5","2.2","0.9","0.4","1.4","",".",".","",".","0.4","0.9","0.0","0.2","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"736
PHILOS","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","237","3.660","61.2","21.5","9.3","3.4","2.5","1.3",".",".","",".",".","",".",".","0.8",".",".","."
"Sophomore","","642","3.665","64.0","19.6","9.0","2.2","3.6","0.6","0.6",".","",".",".","",".",".","0.3",".",".","."
"Junior","","592","3.670","63.7","20.8","8.6","2.4","1.4","1.7","0.5","0.2","",".",".","",".",".","0.7","0.2",".","."
"Senior","","604","3.717","64.6","21.2","6.8","3.1","2.0","0.3","0.2","0.3","",".",".","",".","0.7","0.8",".",".","."
"Undergraduates","","2075","3.680","63.8","20.6","8.3","2.7","2.4","0.9","0.4","0.1","",".",".","",".","0.2","0.6","0.0",".","."
"Special","","20","3.852","25.0","10.0",".",".",".",".",".","55.0","",".",".","",".",".",".",".","10.0","."
"Graduate","","89","3.909","58.4","6.7","2.2",".",".",".",".","18.0","",".",".","",".","5.6","6.7",".","2.2","."
"","Dept. Total","2184","3.685","63.2","20.0","8.0","2.5","2.2","0.9","0.4","1.4","",".",".","",".","0.4","0.9","0.0","0.2","."
