"COMPUTER SCIENCES","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"266
COMP SCI","","","","","","","","","","","","","","","","","","","",""
"799","169","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","170","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","172","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","173","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","174","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","181","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"799","182","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"799","194","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Master's Research","Course Total","","140","",".",".",".",".",".",".",".","99.3",".",".",".","0.7",".",".",".","."
"839","002","","45","3.978","95.6","4.4",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"839","003","","27","4.000","92.6",".",".",".",".",".",".",".",".",".",".",".","7.4",".",".","."
"839","005","","14","3.857","71.4","28.6",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"839","006","","103","3.995","99.0","1.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"839","007","","18","3.861","77.8","16.7","5.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"Core Topics in Computing","Course Total","","207","3.971","93.7","4.8","0.5",".",".",".",".",".",".",".",".",".","1.0",".",".","."
"Theory of Machine Learning
861","001","","15","3.808","60.0","20.0","6.7",".",".",".",".","13.3",".",".",".",".",".",".",".","."
"Topics in Theortcl Comp Sci
880","001","","9","3.778","55.6","44.4",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"899","002","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"899","003","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"899","004","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"899","005","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"899","006","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"899","009","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"899","010","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"899","012","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"899","018","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"899","019","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"899","022","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"899","029","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"899","082","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"899","101","","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"899","112","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"899","122","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"899","124","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"899","131","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"899","140","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"899","142","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"899","148","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"899","152","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"899","153","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"899","154","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"899","155","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"899","156","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"February 07, 2025","","","","","","","","","","","","","","","","","","","Page 232 of 478",""
