"L&S","","","","","","","","","","","","","","","","","","","",""
"LIBRARY & INFORMATION STUD Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"544
L I S","","","","","","","","","","","","","","","","","","","",""
"Dept. Total
544
L I S","2597","3.859","83.4","8.9","4.0","1.0","0.7","0.2","0.5","0.1","",".","0.7","",".","0.0","0.3","0.1","0.2","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"544
L I S","","","","","","","","","","","","","","","","","","","",""
"Freshmen","80","3.831","88.8","2.5","2.5","3.8","1.3",".","1.3",".","",".",".","",".",".",".",".",".","."
"Sophomore","359","3.896","89.7","6.1","1.7","1.1","0.8",".","0.6",".","",".",".","",".",".",".",".",".","."
"Junior","504","3.800","80.6","9.1","6.3","1.0","1.4","0.6","0.8",".","",".",".","",".",".","0.2",".",".","."
"Senior","773","3.892","86.3","8.4","3.4","1.2","0.4","0.3",".",".","",".",".","",".",".",".",".","0.1","."
"Undergraduates","1716","3.863","85.4","7.9","3.8","1.2","0.8","0.3","0.4",".","",".",".","",".",".","0.1",".","0.1","."
"Special","11","4.000","72.7",".",".",".",".",".",".",".","",".",".","",".",".",".",".","27.3","."
"Graduate","868","3.847","79.6","10.8","4.4","0.6","0.6","0.1","0.6","0.2","",".","2.0","",".","0.1","0.7","0.2","0.1","."
"Prof Yr 2","2","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Professionals","2","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Dept. Total","2597","3.859","83.4","8.9","4.0","1.0","0.7","0.2","0.5","0.1","",".","0.7","",".","0.0","0.3","0.1","0.2","."
