"HEC","","","","","","","","","","","","","","","","","","","",""
"HUMAN DEVEL & FAMILY STUDI Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"230
HDFS","","","","","","","","","","","","","","","","","","","",""
"Dept. Total
230
HDFS","1118","3.761","77.0","8.9","5.4","2.2","2.6","0.9","0.4","1.2","",".",".","",".","0.6","0.5","0.1","0.2","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"230
HDFS","","","","","","","","","","","","","","","","","","","",""
"Freshmen","51","3.718","76.5","9.8","9.8",".","3.9",".",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","161","3.630","66.5","11.8","9.9","4.3","5.0","1.2",".",".","",".",".","",".",".","1.2",".",".","."
"Junior","391","3.710","74.9","9.7","6.4","3.3","3.3","1.0","0.5",".","",".",".","",".",".","0.8",".",".","."
"Senior","453","3.831","84.5","8.2","2.9","1.1","1.3","0.9","0.7",".","",".",".","",".",".","0.2","0.2",".","."
"Undergraduates","1056","3.752","77.8","9.4","5.6","2.4","2.7","0.9","0.5",".","",".",".","",".",".","0.6","0.1",".","."
"Special","3","***","","","","","","","","","","",".","",".",".",".",".","66.7","."
"Graduate","59","3.974","64.4",".","1.7",".",".",".",".","22.0","",".",".","",".","11.9",".",".",".","."
"Dept. Total","1118","3.761","77.0","8.9","5.4","2.2","2.6","0.9","0.4","1.2","",".",".","",".","0.6","0.5","0.1","0.2","."
