"Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"699","001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","002","","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","004","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","005","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","006","","10","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","007","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","008","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","010","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","011","","13","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","013","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","015","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","016","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","017","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"699","019","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","020","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","022","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","023","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","028","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","032","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","034","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","043","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","048","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","169","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","179","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","190","","10","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","191","","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","195","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","199","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","203","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","204","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","205","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","214","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","216","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","229","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","230","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","231","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"699","235","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","238","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","241","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","242","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","249","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","250","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","254","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","","","","","","","","","","","","","","","","","","","Page 402 of 476",""
