"EDU","","","","","","","","","","","","","","","","","","",""
"CURRICULUM AND INSTRUCTIO Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","",""
"272
CURRIC","","","","","","","","","","","","","","","","","","",""
"Dept. Total
272
CURRIC","1792","3.908","73.2","3.4","2.6","0.1","0.4","0.3","0.2","3.5","0.1","14.1","",".","0.8","1.0",".","0.4","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","",""
"272
CURRIC","","","","","","","","","","","","","","","","","","",""
"Freshmen","17","3.978","94.1",".","5.9",".",".",".",".",".",".",".","",".",".",".",".",".","."
"Sophomore","81","3.813","82.7","7.4","6.2","1.2","1.2","1.2",".",".",".",".","",".",".",".",".",".","."
"Junior","407","3.916","78.1","4.2","3.2",".","0.5",".","0.2",".",".","13.0","",".",".","0.7",".",".","."
"Senior","723","3.875","73.2","3.5","2.8","0.1","0.7","0.6","0.4",".",".","18.4","",".",".","0.4",".",".","."
"Undergraduates","1228","3.886","75.7","3.9","3.2","0.2","0.7","0.4","0.3",".",".","15.1","",".",".","0.5",".",".","."
"Special","28","3.922","75.0","10.7",".",".",".",".",".","3.6",".",".","",".",".",".",".","10.7","."
"Graduate","536","3.968","67.2","1.9","1.3",".",".",".",".","11.4","0.2","12.5","",".","2.6","2.2",".","0.7","."
"Dept. Total","1792","3.908","73.2","3.4","2.6","0.1","0.4","0.3","0.2","3.5","0.1","14.1","",".","0.8","1.0",".","0.4","."
