"L&S","","","","","","","","","","","","","","","","","","","",""
"BIOLOGY CORE CURRICULUM","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"206
BIOCORE","","","","","","","","","","","","","","","","","","","",""
"Becoming a Scientist","181
001","","16","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Cellular Biology","383
001","","95","3.253","28.4","14.7","41.1","10.5","5.3",".",".",".",".",".",".",".",".",".",".","."
"","384
001","","20","3.625","55.0","15.0","30.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","384
002","","20","3.625","55.0","15.0","30.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","384
003","","18","3.861","77.8","16.7","5.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"","384
004","","17","3.559","52.9","5.9","41.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"","384
005","","17","3.588","58.8",".","41.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"Cellular Biology Laboratory","Course Total","","92","3.652","59.8","10.9","29.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Biological Interactions","587
001","","68","3.154","25.0","8.8","50.0","4.4","11.8",".",".",".",".",".",".",".",".",".",".","."
"Directed Study","699
002","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"206
BIOCORE","Dept. Total","","273","3.364","42.9","11.0","36.6","4.8","4.8",".",".",".",".",".",".",".",".",".",".","."
"Summary by Level","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"206
BIOCORE","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Sophomore","","","29","3.634","72.4","3.4","20.7",".","3.4",".",".",".",".",".",".",".",".",".",".","."
"Junior","","","135","3.349","39.3","11.1","40.7","5.9","3.0",".",".",".",".",".",".",".",".",".",".","."
"Senior","","","104","3.294","36.5","13.5","37.5","4.8","7.7",".",".",".",".",".",".",".",".",".",".","."
"Undergraduates","","","271","3.360","42.4","11.1","36.9","4.8","4.8",".",".",".",".",".",".",".",".",".",".","."
"Graduate","","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","Dept. Total","","273","3.364","42.9","11.0","36.6","4.8","4.8",".",".",".",".",".",".",".",".",".",".","."
