"ALS","","","","","","","","","","","","","","","","","","","","","",""
"ANIMAL SCIENCES","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"604
AN SCI","","","","","","","","","","","","","","","","","","","","","",""
"604
AN SCI","Dept. Total","526","3.156","39.9","13.3","16.3","8.2","10.3","4.4","1.9","4.4","",".",".","",".","1.0","",".",".","0.4","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"604
AN SCI","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","31","2.483","22.6","6.5","12.9","19.4","25.8","6.5","6.5",".","",".",".","",".",".","",".",".",".","."
"Sophomore","","90","3.184","44.4","16.7","14.4","7.8","10.0","4.4","2.2",".","",".",".","",".",".","",".",".",".","."
"Junior","","96","3.293","47.9","14.6","18.8","4.2","9.4","4.2","1.0",".","",".",".","",".",".","",".",".",".","."
"Senior","","224","3.058","36.6","12.1","19.6","11.2","11.6","5.8","2.2","0.4","",".",".","",".","0.4","",".",".",".","."
"Undergraduates","","441","3.092","39.7","13.2","17.9","9.5","11.8","5.2","2.3","0.2","",".",".","",".","0.2","",".",".",".","."
"Special","","7","2.700","14.3",".","14.3","14.3","28.6",".",".","28.6","",".",".","",".",".","",".",".",".","."
"Graduate","","78","3.707","43.6","15.4","7.7",".",".",".",".","25.6","",".",".","",".","5.1","",".",".","2.6","."
"","Dept. Total","526","3.156","39.9","13.3","16.3","8.2","10.3","4.4","1.9","4.4","",".",".","",".","1.0","",".",".","0.4","."
