"TERM : 1234","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar",""
"Spring 2022-2023","","","","","","","","","","","","","","","","",""
"","","","","University of Wisconsin - Madison","","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","",""
"SCIENCE & TECHNOLOGY STUD Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR
Other"
"","Grades","GPA","","","","","","","","","","","","","","",""
"875
STS","","","","","","","","","","","","","","","","",""
"Current Topics-Sci & Tech St","902
001
3","***","","","","","","","","","",".",".",".",".",".",".   
."
"875
STS","Dept. Total
3","***","","","","","","","","","","100.0",".",".",".",".",".  
."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR
Other"
"","Grades","GPA","","","","","","","","","","","","","","",""
"875
STS","","","","","","","","","","","","","","","","",""
"Graduate","3","***","","","","","","","","","","100.0",".",".",".",".",".  
."
"","Dept. Total
3","***","","","","","","","","","","100.0",".",".",".",".",".  
."
"July 21, 2023","","","","","","","","","","","","","","","","","Page 336 of 476"
"* Please note: This report does not combine crosslisted courses","","","","","","","","","","","","","","","","",""
"** Please note: The Law School uses a non-standard grade scale. Some of these grades cannot be mapped to our standard A/B, BC grading scale and are therefore excluded from this","","","","","","","","","","","","","","","","",""
"report..","","","","","","","","","","","","","","","","",""
