"BIOCHEMISTRY","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"200
BIOCHEM","","","","","","","","","","","","","","","","","","","",""
"692","092","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Senior Thesis","Course Total","","2","***","","","","","","","","","","","","","","","",""
"699","039","","11","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","043","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","053","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","054","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","057","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","076","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","078","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","080","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","081","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","084","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","085","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","087","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","089","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","090","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","092","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Special Problems","Course Total","","39","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"729","002","","22","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"729","005","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"729","008","","24","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"729","011","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Advanced Topics","Course Total","","53","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Topic-Macromoleculr/Biophys
872","002","","12","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Smr-Molecular Virology (Adv)
910","001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Smr-RiboGroup (Advanced)
913","001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Computn&Informatcs in Biol&Med
915","001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Reg Gene Expression Adv Sem
917","001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Synthetic Biology Seminar
919","001","","15","3.933","93.3",".","6.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"Memb Protein Struct&Functn
924","001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Biotechnol Traing Prgm Smr
932","001","","17","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Seminar-Chemical Biology (Adv)
945","001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"990","039","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","043","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","057","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","059","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","065","","6","",".",".",".",".",".",".",".",".",".",".",".","100.0",".",".",".","."
"990","066","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","070","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","071","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","074","","6","",".",".",".",".",".",".",".",".",".",".",".","100.0",".",".",".","."
