"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"COMMUNICATION ARTS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"250
COM ARTS","","","","","","","","","","","","","","","","","","",""
"Classical Rhetorical Theory
570","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Dynamics of Online Relatnshps
577","001","34","2.868","20.6","32.4","8.8","23.5",".","5.9","8.8",".",".",".",".",".",".",".",".","."
"Digital Studies Capstone
605","001","147","",".",".",".",".",".",".",".",".",".","98.6",".",".",".",".",".","."
"609","001","17","3.500","47.1","23.5","17.6","5.9","5.9",".",".",".",".",".",".",".",".",".",".","."
"609","002","18","3.889","77.8","22.2",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Special Topics in Production","Course Total","35","3.700","62.9","22.9","8.6","2.9","2.9",".",".",".",".",".",".",".",".",".",".","."
"Topics-Rhetoric&Pub Address
610","002","13","3.692","46.2","46.2","7.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"613","001","24","3.452","37.5","20.8","12.5","16.7",".",".",".",".",".",".",".",".","4.2",".","8.3","."
"613","002","21","3.500","42.9","14.3","28.6",".","4.8",".",".","9.5",".",".",".",".",".",".",".","."
"Special Topics in Film","Course Total","45","3.475","40.0","17.8","20.0","8.9","2.2",".",".","4.4",".",".",".",".","2.2",".","4.4","."
"Field Exper in Communicatn
614","001","7","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"Secnd Fld Exp-Communication
615","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Adv Video Productn&Directn
651","001","16","3.875","75.0","25.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Adv Motion Pic Prod Wkshp
659","001","18","3.944","88.9","11.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Directed Study
698","047","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","028","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","033","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","040","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","042","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","Course Total","4","***","","","","","","","","","","","","","","","",""
"799","004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","040","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","042","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","058","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Study","Course Total","4","***","","","","","","","","","","","","","","","",""
"Film Colloquium
902","001","17","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Media&Cultural Studies Colloq
903","001","15","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Communicatn Science Colloq
904","001","12","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Rhetoric Colloquium
905","001","15","",".",".",".",".",".",".",".","93.3","6.7",".",".",".",".",".",".","."
"How Games Change Us
914","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Smr-Radio-Tv-Film
950","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Seminar in Film History
958","001","15","4.000","93.3",".",".",".",".",".",".",".",".",".",".",".","6.7",".",".","."
"Smr-Contemp Rhetorical Thry
969","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Seminar-Communication Science
970","001","7","4.000","71.4",".",".",".",".",".",".","14.3",".",".",".",".","14.3",".",".","."
"990","006","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","008","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","012","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","014","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","017","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","029","1","***","","","","","","","","","",".",".",".",".",".",".","."
"July 21, 2023","","","","","","","","","","","","","","","","","","Page 214 of 476",""
