"L&S","","","","","","","","","","","","","","","","","","","","","",""
"FOLKLORE PROGRAM","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"380
FOLKLORE","","","","","","","","","","","","","","","","","","","","","",""
"380
FOLKLORE","Dept. Total","607","3.719","71.5","12.7","8.4","2.0","1.5","1.0","1.0","1.0","",".",".","",".","",".","1.0",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"380
FOLKLORE","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","57","3.459","56.1","7.0","15.8","5.3","8.8","1.8",".","1.8","",".",".","",".","",".","3.5",".",".","."
"Sophomore","","176","3.713","69.9","17.0","9.1",".","1.1","2.3","0.6",".","",".",".","",".","",".",".",".",".","."
"Junior","","201","3.768","78.1","9.0","6.5","3.0",".","0.5","1.5",".","",".",".","",".","",".","1.5",".",".","."
"Senior","","165","3.767","72.1","15.2","7.9","1.8","1.2",".","0.6","0.6","",".",".","",".","",".","0.6",".",".","."
"Undergraduates","","599","3.724","72.0","12.9","8.5","2.0","1.5","1.0","0.8","0.3","",".",".","",".","",".","1.0",".",".","."
"Special","","7","2.667","28.6",".",".",".",".",".","14.3","57.1","",".",".","",".","",".",".",".",".","."
"Graduate","","1","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"","Dept. Total","607","3.719","71.5","12.7","8.4","2.0","1.5","1.0","1.0","1.0","",".",".","",".","",".","1.0",".",".","."
