"L&S","","","","","","","","","","","","","","","","","","","","",""
"SOCIOLOGY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"900
SOC","","","","","","","","","","","","","","","","","","","","",""
"900
SOC","Dept. Total","2768","3.494","50.3","22.6","11.6","5.1","3.7","0.9","1.2","3.0","",".",".","",".","0.3","0.6","0.2","0.4","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"900
SOC","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","450","3.220","32.4","27.1","18.4","10.4","6.2","1.8","3.1",".","",".",".","",".",".","0.4",".",".","."
"Sophomore","","924","3.541","51.6","26.1","11.5","4.9","3.5","1.1","0.9",".","",".",".","",".",".","0.3","0.2",".","."
"Junior","","581","3.509","51.3","24.1","12.4","5.2","3.3","0.9","1.5","0.3","",".",".","",".",".","0.3","0.7",".","."
"Senior","","453","3.546","54.5","21.4","12.6","4.0","4.6","0.7","0.7",".","",".",".","",".","0.2","1.3",".",".","."
"Undergraduates","","2408","3.471","48.5","24.9","13.2","5.8","4.2","1.1","1.4","0.1","",".",".","",".","0.0","0.5","0.2",".","."
"Special","","47","3.563","27.7","6.4","2.1","2.1","4.3",".",".","38.3","",".",".","",".",".",".",".","19.1","."
"Graduate","","313","3.908","67.7","7.3","1.0",".",".",".",".","20.4","",".",".","",".","2.2","1.0",".","0.3","."
"","Dept. Total","2768","3.494","50.3","22.6","11.6","5.1","3.7","0.9","1.2","3.0","",".",".","",".","0.3","0.6","0.2","0.4","."
