"TERM : 1234","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar",""
"Spring 2022-2023","","","","","","","","","","","","","","","","",""
"","","","","University of Wisconsin - Madison","","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","","",""
"EDU","","","","","","","","","","","","","","","","",""
"ART EDUCATION (DEPT OF ART) Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR
Other"
"","Grades","GPA","","","","","","","","","","","","","","",""
"176
ART ED","","","","","","","","","","","","","","","","",""
"Introduction to Teaching Art","321
001
13","3.462","46.2","15.4","23.1","15.4",".",".",".",".",".",".",".",".",".",".",".   
."
"Student Teaching in Elem Art","423
001
11","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".   
."
"Student Teaching in Sec Art","424
001
11","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".   
."
"Seminar in Art Education","425
001
11","3.727","72.7","9.1","9.1","9.1",".",".",".",".",".",".",".",".",".",".",".   
."
"176
ART ED","Dept. Total
46","3.583","30.4","6.5","8.7","6.5",".",".",".",".",".","47.8",".",".",".",".",".  
."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR
Other"
"","Grades","GPA","","","","","","","","","","","","","","",""
"176
ART ED","","","","","","","","","","","","","","","","",""
"Sophomore","1","***","","","","","","","","","",".",".",".",".",".",".  
."
"Junior","5","***","","","","","","","","","",".",".",".",".",".",".  
."
"Senior","40","3.583","27.5","2.5","10.0","5.0",".",".",".",".",".","55.0",".",".",".",".",".  
."
"Undergraduates","46","3.583","30.4","6.5","8.7","6.5",".",".",".",".",".","47.8",".",".",".",".",".  
."
"","Dept. Total
46","3.583","30.4","6.5","8.7","6.5",".",".",".",".",".","47.8",".",".",".",".",".  
."
"July 21, 2023","","","","","","","","","","","","","","","","","Page 81 of 476"
"* Please note: This report does not combine crosslisted courses","","","","","","","","","","","","","","","","",""
"** Please note: The Law School uses a non-standard grade scale. Some of these grades cannot be mapped to our standard A/B, BC grading scale and are therefore excluded from this","","","","","","","","","","","","","","","","",""
"report..","","","","","","","","","","","","","","","","",""
