"ALS","","","","","","","","","","","","","","","","","","","","",""
"SOIL SCIENCE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"908
SOIL SCI","","","","","","","","","","","","","","","","","","","","",""
"908
SOIL SCI","Dept. Total","312","3.460","52.6","13.5","10.6","6.1","3.5","2.6","0.6","7.4","",".",".","",".","2.2","0.6",".","0.3","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"908
SOIL SCI","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","11","3.130","36.4","18.2","36.4",".",".",".","9.1",".","",".",".","",".",".",".",".",".","."
"Sophomore","","63","3.420","47.6","23.8","9.5","12.7","4.8","1.6",".",".","",".",".","",".",".",".",".",".","."
"Junior","","65","3.354","53.8","13.8","10.8","9.2","6.2","4.6",".",".","",".",".","",".",".","1.5",".",".","."
"Senior","","66","3.315","48.5","10.6","18.2","7.6","6.1","6.1",".",".","",".",".","",".","1.5","1.5",".",".","."
"Undergraduates","","205","3.349","49.3","16.1","14.1","9.3","5.4","3.9","0.5",".","",".",".","",".","0.5","1.0",".",".","."
"Special","","4","***","","","","","","","","","","",".","",".",".",".",".","25.0","."
"Graduate","","103","3.761","59.2","8.7","3.9",".",".",".","1.0","21.4","",".",".","",".","5.8",".",".",".","."
"","Dept. Total","312","3.460","52.6","13.5","10.6","6.1","3.5","2.6","0.6","7.4","",".",".","",".","2.2","0.6",".","0.3","."
