"L&S","","","","","","","","","","","","","","","","","","","","","",""
"AFRO-AMERICAN STUDIES","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"106
AFROAMER","","","","","","","","","","","","","","","","","","","","","",""
"106
AFROAMER","Dept. Total","910","3.785","72.9","13.8","6.0","2.4","0.5","0.4","0.4","1.3","",".",".","",".","",".","1.1",".","1.0","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"106
AFROAMER","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","104","3.682","63.5","19.2","7.7","4.8","1.9","1.0",".",".","",".",".","",".","",".","1.9",".",".","."
"Sophomore","","437","3.787","74.4","15.1","5.9","3.2","0.7","0.2","0.2",".","",".",".","",".","",".","0.2",".",".","."
"Junior","","174","3.841","79.3","11.5","5.7","1.1",".",".","0.6",".","",".",".","",".","",".","1.7",".",".","."
"Senior","","157","3.784","79.0","10.2","6.4","0.6",".","1.3","1.3",".","",".",".","",".","",".","1.3",".",".","."
"Undergraduates","","872","3.785","74.9","14.0","6.2","2.5","0.6","0.5","0.5",".","",".",".","",".","",".","0.9",".",".","."
"Special","","22","3.500","4.5","4.5","4.5",".",".",".",".","45.5","",".",".","",".","",".",".",".","40.9","."
"Graduate","","15","3.909","60.0","13.3",".",".",".",".",".","13.3","",".",".","",".","",".","13.3",".",".","."
"Prof Yr 4","","1","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"Professionals","","1","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"","Dept. Total","910","3.785","72.9","13.8","6.0","2.4","0.5","0.4","0.4","1.3","",".",".","",".","",".","1.1",".","1.0","."
