"","","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"EGR","","","","","","","","","","","","","","","","","","","","",""
"ENGR PROFESSIONAL DEVELO Section","","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","","Grades","GPA","","","","","","","","","","","","","","","",""
"348
E P D","","","","","","","","","","","","","","","","","","","","",""
"","275","001","","15","3.600","53.3","26.7","13.3",".","6.7",".",".",".",".",".",".",".",".",".",".","."
"","275","002","","9","3.889","88.9",".","11.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"","275","003","","15","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","275","004","","16","3.844","68.8","31.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","275","005","","8","3.875","75.0","25.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","275","006","","15","3.600","80.0",".","13.3",".",".",".","6.7",".",".",".",".",".",".",".",".","."
"Technical Presentations","","Course Total","","78","3.788","76.9","14.1","6.4",".","1.3",".","1.3",".",".",".",".",".",".",".",".","."
"Tech Communications Intrshp","398","001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Quality Engr & Quality Mgmnt","518","001","","33","3.970","97.0",".","3.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Engr Analysis Decision Making","610","001","","14","3.929","92.9",".","7.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Engr Economics & Management","611","001","","18","3.972","94.4","5.6",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Technical Project Management","612","001","","20","3.850","70.0","30.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Mktg for Tech Professionals","614","001","","19","3.947","94.7",".","5.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Communicating Technical Info","617","001","","18","3.861","72.2","27.8",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Appl Ldrshp&Mngmt of Engr Orgs","618","001","","33","3.970","93.9","6.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Engine Gas Dynamics","625","001","","9","3.889","88.9",".","11.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Exhaust Aftertreatment","635","001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Polymer Characterization","637","001","","9","3.389","22.2","33.3","44.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"Plastic Recycling & Sustain","639","001","","16","4.000","93.8",".",".",".",".",".",".",".",".",".",".",".","6.3",".",".","."
"Intro Polymer Rheology","640","001","","11","3.818","72.7","18.2","9.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Electric Machines","645","001","","7","3.714","85.7",".",".",".","14.3",".",".",".",".",".",".",".",".",".",".","."
"Electric Drives Traction Apps","646","001","","7","3.571","42.9","28.6","28.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"Sustainable Systems Capstone","669","001","","10","3.650","40.0","50.0","10.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","690","001","","18","3.471","22.2","44.4","27.8",".",".",".",".",".",".",".",".",".","5.6",".",".","."
"","690","002","","9","3.500","22.2","55.6","22.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"Special Topics in E P D","","Course Total","","27","3.481","22.2","48.1","25.9",".",".",".",".",".",".",".",".",".","3.7",".",".","."
"Independent Study","699","001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Change Management","706","001","","20","3.900","85.0","10.0","5.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Marketing for Non-Marketers","782","001","","10","3.950","90.0","10.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Leading Teams","783","001","","24","3.938","87.5","12.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
