"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"SCANDINAVIAN STUDIES","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"872
SCAND ST","","","","","","","","","","","","","","","","","","",""
"Second Semester Norwegian
102","001","11","3.000","36.4","9.1",".","45.5",".","9.1",".",".",".",".",".",".",".",".",".","."
"Second Semester Swedish
112","001","6","3.917","83.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Second Semester Danish
122","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Second Semester Finnish
132","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Second Year Norwegian
202","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Second Year Swedish
212","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Second Year Danish
222","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Introduction to Scandinavia
250","001","24","4.000","83.3",".",".",".",".",".",".","16.7",".",".",".",".",".",".",".","."
"299","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"299","008","2","***","","","","","","","","","",".",".",".",".",".",".","."
"299","021","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","Course Total","5","***","","","","","","","","","","","","","","","",""
"The Nordic Storyteller
345","001","8","3.500","37.5","12.5","12.5","12.5",".",".",".",".",".",".",".",".","25.0",".",".","."
"WWII in Nordic Culture
348","001","15","3.962","80.0","6.7",".",".",".",".",".","13.3",".",".",".",".",".",".",".","."
"Contemporary Scand Langs
401","001","7","3.857","85.7",".","14.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"404","002","2","***","","","","","","","","","",".",".",".",".",".",".","."
"404","003","1","***","","","","","","","","","",".",".",".",".",".",".","."
"404","004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Languages of Northern Europe","Course Total","4","***","","","","","","","","","","","","","","","",""
"Intermediate Old Norse
408","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Areas in Scandinavian Lit
411","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Kierkegaard & Scand Lit
426","001","10","3.850","90.0",".",".","10.0",".",".",".",".",".",".",".",".",".",".",".","."
"The Art of Isak Dinesen
434","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Topics-Scandinavian Literature
436","001","9","3.278","44.4",".","33.3","11.1","11.1",".",".",".",".",".",".",".",".",".",".","."
"Nordic Filmmakers
439","001","12","3.833","83.3",".","16.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"682","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"682","006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Senior Honors Thesis","Course Total","2","***","","","","","","","","","","","","","","","",""
"Directed Study
699","007","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","008","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Study","Course Total","2","***","","","","","","","","","","","","","","","",""
"990","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","006","5","***","","","","","","","","","",".",".",".",".",".",".","."
"990","007","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Research and Thesis","Course Total","10","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
