"736
PHILOS","","","","","","","","","","","","","","","","","","","","",""
"","999
081","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
084","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Independent Work","Course Total","6","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"736
PHILOS","Dept. Total","2022","3.630","58.9","20.8","10.4","3.4","2.5","0.7","0.7","1.3","",".",".","",".","0.1","0.7","0.2","0.2","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"736
PHILOS","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","179","3.347","35.8","32.4","14.5","7.8","3.9","1.7","2.2",".","",".",".","",".",".","1.7",".",".","."
"Sophomore","","641","3.611","57.7","22.3","11.5","3.0","2.8","1.1","0.6",".","",".",".","",".",".","0.8","0.2",".","."
"Junior","","501","3.700","65.7","18.8","9.2","3.4","1.8","0.2","0.6",".","",".",".","",".",".","0.2","0.2",".","."
"Senior","","589","3.661","62.6","19.5","10.4","2.7","2.7","0.7","0.5","0.3","",".",".","",".",".","0.3","0.2",".","."
"Undergraduates","","1910","3.624","59.3","21.5","10.8","3.5","2.6","0.8","0.7","0.1","",".",".","",".",".","0.6","0.2",".","."
"Special","","33","3.659","36.4","3.0","6.1","6.1",".",".",".","33.3","",".",".","",".",".",".","6.1","9.1","."
"Graduate","","77","3.887","59.7","11.7","2.6",".",".",".",".","16.9","",".",".","",".","3.9","3.9",".","1.3","."
"Prof Yr 2","","2","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Professionals","","2","***","","","","","","","","","","",".","",".",".",".",".",".","."
"","Dept. Total","2022","3.630","58.9","20.8","10.4","3.4","2.5","0.7","0.7","1.3","",".",".","",".","0.1","0.7","0.2","0.2","."
