"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","","","","","",""
"HISTORY","Section","#","Ave","A","AB","B","","BC","C","","D","","F","","S","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","",""
"448
HISTORY","","","","","","","","","","","","","","","","","","","","","","","",""
"990","064","4","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","066","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","071","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","078","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","081","3","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","082","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","093","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","094","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","095","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","096","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","098","3","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","103","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","116","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Research and Thesis","Course Total","53","",".",".","",".",".","",".","",".","",".","84.9","",".",".",".","15.1",".",".",".","."
"999","018","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","028","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","029","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","031","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","034","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","047","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","056","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","057","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","059","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","060","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","061","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","073","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","078","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","081","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","082","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","085","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","094","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","096","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","098","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","103","4","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","105","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","108","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","118","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","126","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Independent Work","Course Total","30","3.981","86.7","3.3","",".",".","",".","",".","",".","3.3","",".",".",".",".",".",".","6.7","."
