"EDU","","","","","","","","","","","","","","","","","","","","","",""
"DANCE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"741
DANCE","","","","","","","","","","","","","","","","","","","","","",""
"741
DANCE","Dept. Total","1132","3.889","87.4","6.1","2.8","0.5","1.1","0.1","0.3","1.1","",".",".","",".","",".","0.5",".","0.2","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"741
DANCE","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","82","3.902","84.1","14.6","1.2",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"Sophomore","","195","3.909","90.3","3.6","3.6",".","0.5",".","0.5",".","",".",".","",".","",".","1.5",".",".","."
"Junior","","166","3.888","86.7","9.0","1.8","0.6","0.6","0.6",".","0.6","",".",".","",".","",".",".",".",".","."
"Senior","","629","3.885","88.4","5.1","3.2","0.6","1.6",".","0.2","0.8","",".",".","",".","",".","0.2",".",".","."
"Undergraduates","","1072","3.891","88.2","6.2","2.9","0.5","1.1","0.1","0.2","0.6","",".",".","",".","",".","0.4",".",".","."
"Special","","30","3.729","66.7","6.7",".","3.3",".",".","3.3","13.3","",".",".","",".","",".",".",".","6.7","."
"Graduate","","20","3.963","85.0","5.0",".",".",".",".",".",".","",".",".","",".","",".","10.0",".",".","."
"Prof Yr 1","","5","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"Prof Yr 2","","1","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"Prof Yr 3","","5","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"Professionals","","11","3.833","72.7",".","9.1",".",".",".",".","18.2","",".",".","",".","",".",".",".",".","."
"","Dept. Total","1133","3.889","87.4","6.1","2.8","0.5","1.1","0.1","0.3","1.1","",".",".","",".","",".","0.5",".","0.2","."
