"","990
003","3","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","990
033","3","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Thesis","Course Total","8","",".",".",".",".",".",".",".","87.5","",".",".","",".","12.5",".",".",".","."
"Indep Reading & Research","999
001","2","***","","","","","","","","","","",".",".","",".",".",".",".","."
"104
AFRICAN","Dept. Total","454","3.748","69.4","15.0","5.5","2.4","0.7","0.2","0.9","4.0","",".",".","",".","0.2","0.7",".","1.1","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"104
AFRICAN","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","29","3.752","65.5","24.1","6.9","3.4",".",".",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","","108","3.765","65.7","24.1","4.6","0.9","0.9","0.9",".","0.9","",".",".","",".",".","1.9",".",".","."
"Junior","","146","3.736","71.9","15.1","7.5","4.1","0.7",".","0.7",".","",".",".","",".",".",".",".",".","."
"Senior","","112","3.753","76.8","11.6","5.4","2.7",".",".","1.8","1.8","",".",".","",".",".",".",".",".","."
"Undergraduates","","395","3.750","71.1","17.2","6.1","2.8","0.5","0.3","0.8","0.8","",".",".","",".",".","0.5",".",".","."
"Special","","16","2.846","25.0",".",".",".","6.3",".","6.3","31.3","",".",".","",".",".",".",".","31.3","."
"Graduate","","42","3.968","69.0",".","2.4",".",".",".",".","23.8","",".",".","",".","2.4","2.4",".",".","."
"Prof Yr 2","","1","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Professionals","","1","***","","","","","","","","","","",".","",".",".",".",".",".","."
"","Dept. Total","454","3.748","69.4","15.0","5.5","2.4","0.7","0.2","0.9","4.0","",".",".","",".","0.2","0.7",".","1.1","."
