"L&S","","","","","","","","","","","","","","","","","","","","","",""
"LITERATURE IN TRANSLATION","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"551
LITTRANS","","","","","","","","","","","","","","","","","","","","","",""
"551
LITTRANS","Dept. Total","841","3.662","63.5","16.4","9.3","3.1","3.3","0.6","0.6","1.2","",".",".","",".","",".","0.8","0.7","0.5","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"551
LITTRANS","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","53","3.764","66.0","18.9","7.5","3.8",".",".",".",".","",".",".","",".","",".","3.8",".",".","."
"Sophomore","","245","3.675","62.9","21.2","7.8","2.9","3.7","0.4","0.4",".","",".",".","",".","",".","0.8",".",".","."
"Junior","","264","3.656","68.6","13.3","8.3","4.2","3.8","0.4","1.1",".","",".",".","",".","",".","0.4",".",".","."
"Senior","","258","3.632","62.4","15.9","12.8","2.3","3.5","1.2","0.4","0.4","",".",".","",".","",".","0.8","0.4",".","."
"Undergraduates","","820","3.661","64.8","16.8","9.5","3.2","3.4","0.6","0.6","0.1","",".",".","",".","",".","0.9","0.1",".","."
"Special","","19","4.000","5.3",".",".",".",".",".",".","47.4","",".",".","",".","",".",".","26.3","21.1","."
"Graduate","","2","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"","Dept. Total","841","3.662","63.5","16.4","9.3","3.1","3.3","0.6","0.6","1.2","",".",".","",".","",".","0.8","0.7","0.5","."
