"MECHANICAL ENGINEERING","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"612
M E","","","","","","","","","","","","","","","","","","","",""
"890","033","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"890","035","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"890","039","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"890","041","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"890","048","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"890","051","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"890","054","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"890","056","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"890","057","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"890","060","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"890","062","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"890","063","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"890","064","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"890","066","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"890","068","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"890","069","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"890","070","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"890","073","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"890","077","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"890","079","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"890","080","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"890","086","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"890","088","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"890","089","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"890","092","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"890","096","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"890","099","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"PhD Research and Thesis","Course Total","","96","",".",".",".",".",".",".",".","74.0","2.1",".",".","24.0",".",".",".","."
"964","001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"964","031","","9","3.889","77.8","22.2",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"964","033","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"964","034","","15","3.679","53.3","20.0","20.0",".",".",".",".",".",".",".",".",".",".",".","6.7","."
"Spec Adv Topics-Mech Engr","Course Total","","34","3.788","64.7","23.5","8.8",".",".",".",".",".",".",".",".",".",".",".","2.9","."
"990","015","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"990","016","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","020","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","022","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","027","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","028","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","034","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","035","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","039","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","051","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"July 21, 2023","","","","","","","","","","","","","","","","","","","Page 151 of 476",""
