"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","",""
"AMN","","","","","","","","","","","","","","","","","","","","","","","",""
"AMN","College Total","348","3.828","72.4","5.5","2.3","2.0","0.3","0.6","",".","17.0","",".",".","",".","",".","",".",".",".","."
"Summary by College/School","","#","Ave","A","AB","B","BC","C","D","F","","S","U","","CR","N","","P","","I","","NW","NR","Other"
"AMN","","Grades","GPA","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","36","3.606","69.4","11.1","2.8","2.8",".","2.8","",".","11.1","",".",".","",".","",".","",".",".",".","."
"Sophomore","","97","3.775","67.0","5.2","3.1","4.1",".",".","",".","20.6","",".",".","",".","",".","",".",".",".","."
"Junior","","64","3.760","75.0","9.4","3.1","1.6","1.6",".","",".","9.4","",".",".","",".","",".","",".",".",".","."
"Senior","","142","3.925","78.9","2.8","0.7",".",".","0.7","",".","16.9","",".",".","",".","",".","",".",".",".","."
"Undergraduates","","339","3.830","73.7","5.6","2.1","1.8","0.3","0.6","",".","15.9","",".",".","",".","",".","",".",".",".","."
"Special","","11","3.722","36.4",".","9.1","9.1",".",".","",".","45.5","",".",".","",".","",".","",".",".",".","."
"","College Total","350","3.828","72.6","5.4","2.3","2.0","0.3","0.6","",".","16.9","",".",".","",".","",".","",".",".",".","."
