"MATHEMATICS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"600
MATH","","","","","","","","","","","","","","","","","","",""
"Intro to Prob & Math Stat I","309
001","19","3.444","42.1","36.8","5.3","5.3",".",".","5.3",".",".",".",".",".","5.3",".",".","."
"Intro to Prob & Math Stat II","310
001","11","3.364","27.3","27.3","36.4","9.1",".",".",".",".",".",".",".",".",".",".",".","."
"Tech-Ordinary Diff Equation","319
001","88","2.909","23.9","9.1","33.0","4.5","25.0","3.4","1.1",".",".",".",".",".",".",".",".","."
"","320
001","112","3.205","33.0","14.3","35.7","5.4","8.0","1.8","1.8",".",".",".",".",".",".",".",".","."
"","320
002","8","2.875","25.0","12.5","37.5","12.5",".",".","12.5",".",".",".",".",".",".",".",".","."
"","320
003","100","3.240","30.0","21.0","25.0","15.0","9.0",".",".",".",".",".",".",".",".",".",".","."
"","320
004","110","3.191","30.9","18.2","34.5","3.6","7.3","4.5","0.9",".",".",".",".",".",".",".",".","."
"","320
005","126","3.167","40.5","17.5","19.0","4.0","7.1","4.8","4.8","0.8",".",".",".",".","1.6",".",".","."
"","320
006","115","3.100","27.0","20.0","32.2","7.0","7.8","2.6","3.5",".",".",".",".",".",".",".",".","."
"Linear Alg & Diff Equations","Course Total","571","3.174","32.4","18.0","29.2","6.8","7.7","2.8","2.5","0.2",".",".",".",".","0.4",".",".","."
"Appl Mathematical Analysis","321
001","54","2.602","31.5","3.7","11.1","5.6","33.3","7.4","7.4",".",".",".",".",".",".",".",".","."
"Appl Mathematical Analysis","322
001","25","3.125","28.0","12.0","28.0","12.0","16.0",".",".",".",".",".",".",".",".","4.0",".","."
"","340
001","145","3.000","29.7","11.0","26.2","6.9","17.2","4.1","2.1",".",".",".",".",".","2.8",".",".","."
"","340
002","148","2.972","33.1","10.1","21.6","6.1","16.9","7.4","2.0",".",".",".",".",".","2.7",".",".","."
"","340
003","126","2.742","23.0","7.1","27.0","12.7","19.8","4.8","5.6",".",".",".",".",".",".",".",".","."
"","340
004","128","3.173","39.1","10.9","21.1","10.2","10.2","3.9","1.6","0.8",".",".",".",".","2.3",".",".","."
"","340
005","144","2.927","24.3","20.8","20.8","7.6","16.7","5.6","3.5",".",".",".",".",".","0.7",".",".","."
"Elem Matrix & Linear Algebra","Course Total","691","2.962","29.8","12.2","23.3","8.5","16.2","5.2","2.9","0.1",".",".",".",".","1.7",".",".","."
"","341
001","11","3.636","45.5","36.4","18.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"","341
002","33","3.485","54.5","12.1","12.1","18.2","3.0",".",".",".",".",".",".",".",".",".",".","."
"","341
004","27","3.259","33.3","29.6","18.5",".","14.8","3.7",".",".",".",".",".",".",".",".",".","."
"Linear Algebra","Course Total","71","3.423","45.1","22.5","15.5","8.5","7.0","1.4",".",".",".",".",".",".",".",".",".","."
"Topics-Multi-Var Calc&Diff Eq","376
001","45","3.544","55.6","22.2","6.7","6.7","8.9",".",".",".",".",".",".",".",".",".",".","."
"","390
066","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","390
175","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","390
180","4","***","","","","","","","","","",".",".",".",".",".",".","."
"","390
187","4","***","","","","","","","","","",".",".",".",".",".",".","."
"","390
193","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","390
198","4","***","","","","","","","","","",".",".",".",".",".",".","."
"","390
201","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","390
203","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","390
204","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Undergraduate Research - MXM","Course Total","28","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"","421
001","33","2.621","9.1","9.1","30.3","18.2","24.2","9.1",".",".",".",".",".",".",".",".",".","."
"","421
002","34","3.176","32.4","14.7","32.4","2.9","14.7","2.9",".",".",".",".",".",".",".",".",".","."
"","421
003","33","3.016","21.2","9.1","33.3","12.1","18.2",".",".","3.0",".",".",".",".","3.0",".",".","."
"Theory of Single Variable Calc","Course Total","100","2.939","21.0","11.0","32.0","11.0","19.0","4.0",".","1.0",".",".",".",".","1.0",".",".","."
"","431
001","44","3.500","56.8","11.4","22.7",".","2.3","2.3","2.3",".",".",".",".",".","2.3",".",".","."
"","431
002","40","2.938","37.5","12.5","17.5","10.0","7.5","7.5","7.5",".",".",".",".",".",".",".",".","."
"","431
003","46","3.228","45.7","15.2","15.2","4.3","13.0","4.3","2.2",".",".",".",".",".",".",".",".","."
"Intro-Theory of Probability","Course Total","130","3.229","46.9","13.1","18.5","4.6","7.7","4.6","3.8",".",".",".",".",".","0.8",".",".","."
