"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","",""
"COMPARATIVE LITERATURE","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"260
COMP LIT","","","","","","","","","","","","","","","","","","","",""
"Intro Cross-Cultrl Lit Form","203
001","","20","3.200","20.0","45.0","20.0","5.0",".","10.0",".",".",".",".",".",".",".",".",".","."
"Problms in Comp Lit & Cultures","350
001","","23","3.650","73.9",".","4.3",".","4.3",".","4.3",".",".",".",".",".","13.0",".",".","."
"Prob in Transnatl Genre & Mode","358
001","","7","3.375","14.3","28.6",".","14.3",".",".",".","14.3",".",".",".",".","28.6",".",".","."
"Prog in Comp Lit & Cultures","750
001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Research and Thesis","990
022","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"260
COMP LIT","Dept. Total","","56","3.458","44.6","21.4","8.9","3.6","1.8","3.6","1.8","1.8",".",".",".","1.8","10.7",".",".","."
