"","990
035","4","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","990
036","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","990
040","2","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Individual Research","Course Total","8","",".",".",".",".",".",".",".","50.0","",".",".","",".","50.0",".",".",".","."
"400
FRENCH","Dept. Total","746","3.658","64.1","20.1","5.4","4.2","2.3","0.8","0.9","1.3","",".",".","",".","0.5","0.4",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"400
FRENCH","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","64","3.500","43.8","32.8","14.1","6.3","1.6",".","1.6",".","",".",".","",".",".",".",".",".","."
"Sophomore","","228","3.721","70.2","18.9","3.9","3.9","1.8","0.4","0.9",".","",".",".","",".",".",".",".",".","."
"Junior","","200","3.598","61.0","22.0","7.0","4.5","3.0","2.0","0.5",".","",".",".","",".",".",".",".",".","."
"Senior","","188","3.662","68.6","18.6","2.7","4.3","2.7","0.5","1.6","0.5","",".",".","",".",".","0.5",".",".","."
"Undergraduates","","680","3.647","64.6","21.0","5.4","4.4","2.4","0.9","1.0","0.1","",".",".","",".",".","0.1",".",".","."
"Special","","17","3.722","64.7","5.9",".","5.9","5.9",".",".","17.6","",".",".","",".",".",".",".",".","."
"Graduate","","48","3.835","56.3","12.5","6.3",".",".",".",".","12.5","",".",".","",".","8.3","4.2",".",".","."
"Prof Yr 4","","1","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Professionals","","1","***","","","","","","","","","","",".","",".",".",".",".",".","."
"","Dept. Total","746","3.658","64.1","20.1","5.4","4.2","2.3","0.8","0.9","1.3","",".",".","",".","0.5","0.4",".",".","."
