"MATHEMATICS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"600
MATH","","","","","","","","","","","","","","","","","","",""
"","112
001","38","1.959","7.9","5.3","10.5","7.9","34.2","21.1","10.5","2.6",".",".",".",".",".",".",".","."
"","112
002","54","2.417","14.8","5.6","13.0","11.1","42.6","11.1","1.9",".",".",".",".",".",".",".",".","."
"","112
003","52","2.548","11.5","17.3","23.1","7.7","23.1","13.5","3.8",".",".",".",".",".",".",".",".","."
"","112
004","50","2.320","16.0","12.0","8.0","8.0","32.0","18.0","6.0",".",".",".",".",".",".",".",".","."
"","112
005","50","2.500","16.0","10.0","18.0","10.0","30.0","12.0","4.0",".",".",".",".",".",".",".",".","."
"","112
030","7","3.071","42.9","14.3","14.3",".","14.3","14.3",".",".",".",".",".",".",".",".",".","."
"Algebra","Course Total","251","2.392","14.3","10.4","14.7","8.8","31.9","14.7","4.8","0.4",".",".",".",".",".",".",".","."
"","113
001","57","2.518","21.1","3.5","24.6","10.5","17.5","15.8","5.3","1.8",".",".",".",".",".",".",".","."
"","113
002","57","2.411","7.0","10.5","33.3","14.0","10.5","15.8","7.0",".",".",".",".",".","1.8",".",".","."
"","113
003","51","3.049","27.5","17.6","33.3","7.8","2.0","9.8","2.0",".",".",".",".",".",".",".",".","."
"","113
004","23","2.609","21.7","13.0","17.4","13.0","13.0","17.4","4.3",".",".",".",".",".",".",".",".","."
"","113
005","52","2.255","9.6","5.8","30.8","9.6","11.5","23.1","7.7",".",".",".",".",".","1.9",".",".","."
"Trigonometry","Course Total","240","2.559","16.7","9.6","29.2","10.8","10.8","16.3","5.4","0.4",".",".",".",".","0.8",".",".","."
"Algebra and Trigonometry","114
001","114","2.815","8.8","28.1","24.6","13.2","12.3","9.6","0.9","0.9",".",".",".",".","1.8",".",".","."
"Quant Reasoning&Prob Solvng","141
001","67","3.328","38.8","23.9","23.9","3.0","6.0","3.0","1.5",".",".",".",".",".",".",".",".","."
"","211
001","235","2.496","8.9","8.5","20.9","29.4","19.1","9.8","3.4",".",".",".",".",".",".",".",".","."
"","211
002","274","2.558","12.0","5.1","27.4","24.8","18.6","8.4","3.6",".",".",".",".",".",".",".",".","."
"Calculus","Course Total","509","2.529","10.6","6.7","24.4","26.9","18.9","9.0","3.5",".",".",".",".",".",".",".",".","."
"Calc/Intro-Differntl Equats","213
001","161","3.325","27.3","41.6","14.3","8.1","5.0","2.5","0.6",".",".",".",".",".","0.6",".",".","."
"Calc with Algebra & Trig II","217
001","247","2.810","25.1","9.3","25.5","6.5","21.5","10.1","1.2",".",".",".",".",".","0.8",".",".","."
"","221
001","245","2.475","15.5","9.0","21.2","11.0","24.1","10.6","6.9","0.4",".",".",".",".","1.2",".",".","."
"","221
002","173","2.642","17.9","12.1","22.5","12.7","19.7","9.8","4.6","0.6",".",".",".",".",".",".",".","."
"","221
003","184","2.530","18.5","10.3","16.8","9.8","28.8","7.6","7.1",".",".",".",".",".","1.1",".",".","."
"Calculus&Analytic Geometry 1","Course Total","602","2.540","17.1","10.3","20.3","11.1","24.3","9.5","6.3","0.3",".",".",".",".","0.8",".",".","."
"","222
001","272","2.651","22.8","5.9","26.5","5.1","24.3","9.6","4.8",".",".",".",".",".","1.1",".",".","."
"","222
002","291","2.881","34.4","7.9","22.0","4.8","17.2","9.6","3.8",".",".",".",".",".","0.3",".",".","."
"","222
003","251","2.732","23.9","8.8","26.3","7.2","19.9","9.2","4.4",".",".",".",".",".","0.4",".",".","."
"","222
004","232","2.581","23.7","6.0","22.8","3.4","25.0","11.6","6.0",".",".",".",".",".","1.3",".",".","."
"","222
005","246","2.423","19.5","5.3","25.6","6.1","20.7","12.2","10.6",".",".",".",".",".",".",".",".","."
"Calculus&Analytic Geometry 2","Course Total","1292","2.662","25.2","6.8","24.6","5.3","21.3","10.4","5.8",".",".",".",".",".","0.6",".",".","."
"","228
031","10","3.650","70.0","10.0",".","20.0",".",".",".",".",".",".",".",".",".",".",".","."
"","228
051","9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"WES Calculus Supplement","Course Total","19","3.816","84.2","5.3",".","10.5",".",".",".",".",".",".",".",".",".",".",".","."
"","234
001","253","2.926","29.6","7.9","31.2","5.1","15.8","5.9","3.6","0.4",".",".",".",".","0.4",".",".","."
"","234
002","258","3.047","31.4","11.2","31.0","5.0","11.6","5.0","2.7",".",".",".",".",".","1.9",".",".","."
"","234
003","212","3.067","36.8","7.5","28.3","4.7","13.2","5.7","2.4",".",".",".",".",".","1.4",".",".","."
"Calc--Functns of Variables","Course Total","723","3.011","32.4","9.0","30.3","5.0","13.6","5.5","2.9","0.1",".",".",".",".","1.2",".",".","."
"","240
001","128","3.171","32.8","18.0","29.7","3.1","7.0","7.0","0.8","0.8",".",".",".",".","0.8",".",".","."
"","240
002","123","3.143","28.5","13.0","41.5","4.1","7.3","3.3","1.6",".",".",".",".",".","0.8",".",".","."
"Intro to Discrete Mathematics","Course Total","251","3.157","30.7","15.5","35.5","3.6","7.2","5.2","1.2","0.4",".",".",".",".","0.8",".",".","."
"Directed Study in Math","298
068","1","***","","","","","","","","","",".",".",".",".",".",".","."
