"","999
077","9","4.000","100.0",".",".",".",".",".",".",".",".","",".",".","",".","",".",".",".","."
"","999
078","3","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"","999
094","2","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"","999
097","2","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"Independent Study","Course Total","126","3.977","97.6","0.8","0.8",".",".",".",".",".","",".",".","",".","",".","0.8",".",".","."
"168
ART","Dept. Total","2228","3.850","86.4","5.2","3.3","1.3","1.4","0.4","0.8","0.9","",".",".","",".","",".","0.4","0.0",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"168
ART","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","190","3.745","78.9","6.8","6.3","1.6","4.7","1.1","0.5",".","",".",".","",".","",".",".",".",".","."
"Sophomore","","428","3.851","86.2","7.5","2.8","0.9","1.2","0.2","0.9",".","",".",".","",".","",".","0.2",".",".","."
"Junior","","475","3.829","85.7","5.3","4.2","1.9","0.4","0.2","1.7","0.2","",".",".","",".","",".","0.4",".",".","."
"Senior","","849","3.857","87.3","4.8","3.1","1.3","1.8","0.6","0.5","0.2","",".",".","",".","",".","0.5",".",".","."
"Undergraduates","","1942","3.839","85.8","5.7","3.6","1.4","1.6","0.5","0.9","0.2","",".",".","",".","",".","0.4",".",".","."
"Special","","39","3.797","46.2","2.6","5.1",".","2.6",".",".","41.0","",".",".","",".","",".",".","2.6",".","."
"Graduate","","247","3.973","97.6","1.2","0.4","0.4",".",".",".",".","",".",".","",".","",".","0.4",".",".","."
"","Dept. Total","2228","3.850","86.4","5.2","3.3","1.3","1.4","0.4","0.8","0.9","",".",".","",".","",".","0.4","0.0",".","."
