"","990
001","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","990
142","2","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","990
218","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"PhD Thesis-Real Estate","Course Total","4","***","","","","","","","","","","","","","","","","","",""
"239
REAL EST","Dept. Total","1191","3.669","57.1","24.7","11.1","4.7","1.1","0.1","0.3","0.5","",".",".","",".","0.3","0.2",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"239
REAL EST","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","4","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Sophomore","","128","3.695","63.3","20.3","8.6","7.8",".",".",".",".","",".",".","",".",".",".",".",".","."
"Junior","","292","3.647","61.3","18.5","9.6","8.2","1.7","0.3","0.3",".","",".",".","",".",".",".",".",".","."
"Senior","","508","3.656","52.4","29.7","13.2","3.1","1.2",".","0.2",".","",".",".","",".",".","0.2",".",".","."
"Undergraduates","","932","3.659","56.8","24.8","11.4","5.4","1.3","0.1","0.2",".","",".",".","",".",".","0.1",".",".","."
"Special","","7","2.789","28.6","28.6","14.3",".","14.3",".","14.3",".","",".",".","",".",".",".",".",".","."
"Graduate","","246","3.742","59.3","24.4","9.3","2.4",".",".",".","2.4","",".",".","",".","1.6","0.4",".",".","."
"Prof Yr 3","","6","3.583","50.0","16.7","33.3",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Professionals","","6","3.583","50.0","16.7","33.3",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"","Dept. Total","1191","3.669","57.1","24.7","11.1","4.7","1.1","0.1","0.3","0.5","",".",".","",".","0.3","0.2",".",".","."
