"Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","Grades","GPA","","","","","","","","","","","","","","","",""
"100","001","","18","3.500","66.7","16.7",".","5.6","5.6",".","5.6",".",".",".",".",".",".",".",".","."
"100","002","","18","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","003","","19","3.263","42.1","21.1","15.8","10.5",".","10.5",".",".",".",".",".",".",".",".",".","."
"100","006","","17","3.206","35.3","23.5","17.6","17.6",".",".","5.9",".",".",".",".",".",".",".",".","."
"100","009","","19","3.316","57.9","15.8","5.3","5.3","5.3","5.3","5.3",".",".",".",".",".",".",".",".","."
"100","010","","18","3.806","77.8","11.1","5.6","5.6",".",".",".",".",".",".",".",".",".",".",".","."
"100","011","","18","3.639","61.1","27.8","5.6",".",".","5.6",".",".",".",".",".",".",".",".",".","."
"100","012","","18","3.778","83.3",".","11.1",".","5.6",".",".",".",".",".",".",".",".",".",".","."
"100","014","","18","3.583","83.3","5.6",".",".",".","5.6","5.6",".",".",".",".",".",".",".",".","."
"100","016","","18","3.639","72.2","16.7","5.6",".",".",".","5.6",".",".",".",".",".",".",".",".","."
"100","017","","18","3.333","55.6","16.7","11.1","5.6",".","5.6","5.6",".",".",".",".",".",".",".",".","."
"100","018","","19","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","019","","14","3.321","57.1","7.1","14.3","14.3",".",".","7.1",".",".",".",".",".",".",".",".","."
"100","020","","19","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","021","","17","3.235","23.5","23.5","29.4","23.5",".",".",".",".",".",".",".",".",".",".",".","."
"100","022","","19","3.763","68.4","15.8","15.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","023","","17","2.971","23.5","35.3","11.8","5.9","11.8","5.9","5.9",".",".",".",".",".",".",".",".","."
"100","024","","19","3.895","89.5",".","10.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","025","","18","3.778","66.7","22.2","11.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","026","","18","3.528","50.0","22.2","16.7","5.6","5.6",".",".",".",".",".",".",".",".",".",".","."
"100","027","","19","3.947","89.5","10.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","028","","17","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","029","","18","3.778","77.8","11.1","5.6",".","5.6",".",".",".",".",".",".",".",".",".",".","."
"100","031","","19","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","032","","19","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","033","","18","3.750","83.3",".","5.6","5.6","5.6",".",".",".",".",".",".",".",".",".",".","."
"100","034","","19","3.921","89.5","5.3","5.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","035","","18","3.618","66.7","16.7","5.6",".",".",".","5.6",".",".",".",".",".","5.6",".",".","."
"100","036","","19","3.789","94.7",".",".",".",".",".","5.3",".",".",".",".",".",".",".",".","."
"100","037","","19","3.684","78.9",".","10.5",".","10.5",".",".",".",".",".",".",".",".",".",".","."
"100","040","","19","3.711","52.6","42.1",".","5.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","041","","19","3.737","84.2","10.5",".",".",".",".","5.3",".",".",".",".",".",".",".",".","."
"100","042","","19","3.921","89.5","5.3","5.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","043","","19","3.842","78.9","10.5","10.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","044","","19","3.816","73.7","15.8","10.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","045","","19","3.868","84.2","5.3","10.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","046","","19","3.895","84.2","10.5","5.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","047","","19","3.974","94.7","5.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","048","","19","3.789","89.5",".",".",".","10.5",".",".",".",".",".",".",".",".",".",".","."
"100","050","","19","3.921","89.5","5.3","5.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","051","","20","3.921","90.0",".",".","5.0",".",".",".",".",".",".",".",".","5.0",".",".","."
"100","052","","19","3.974","94.7","5.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","053","","19","3.944","84.2","10.5",".",".",".",".",".",".",".",".",".",".","5.3",".",".","."
"","","","","","","","","","","","","","","","","","","","Page 234 of 476",""
