"Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"999","061","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"999","062","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"999","063","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","066","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","073","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","083","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","120","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","122","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","125","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","126","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"999","129","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"999","162","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","184","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"999","189","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","200","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","Course Total","","35","3.980","68.6","2.9",".",".",".",".",".",".",".",".",".",".","11.4",".","17.1","."
